scene_id,scene_label,truth,model,technique,run,local_ms,local_risk,quality_score,s1_scene,s2_proximity,s3_risk,s4_length,s5_pilot_action,detected_risk,detected_action,word_count,yolo_meta,clip_label,clip_risk,latency_ms,input_tokens,output_tokens,cost_usd,error
7,person_far,caution,gpt4o_mini,zero_shot,2,29.89,hazard,4,1,1,0,1,1,hazard,LAND,77,"YOLO detections: none
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): person detected (conf=0.391, est_dist=0.45m); brightness=129/255 (none)",disabled,disabled,2936.4,3218,93,0.000538,
7,person_far,caution,gemini,zero_shot,2,29.89,hazard,4,1,1,0,1,1,hazard,HOVER,80,"YOLO detections: none
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): person detected (conf=0.391, est_dist=0.45m); brightness=129/255 (none)",disabled,disabled,2084.7,653,104,8e-05,
7,person_far,caution,claude,few_shot_3,2,29.89,hazard,2,1,1,0,0,0,,,208,"YOLO detections: none
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): person detected (conf=0.391, est_dist=0.45m); brightness=129/255 (none)",disabled,disabled,11773.9,763,300,0.006789,
7,person_far,caution,gpt4o,few_shot_3,2,29.89,hazard,4,1,1,0,1,1,hazard,PITCH_BACK,69,"YOLO detections: none
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): person detected (conf=0.391, est_dist=0.45m); brightness=129/255 (none)",disabled,disabled,2456.0,637,89,0.00452,
7,person_far,caution,gpt4o_mini,few_shot_3,2,29.89,hazard,4,1,1,0,1,1,hazard,STOP,59,"YOLO detections: none
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): person detected (conf=0.391, est_dist=0.45m); brightness=129/255 (none)",disabled,disabled,2354.5,3404,78,0.000557,
7,person_far,caution,gemini,few_shot_3,2,29.89,hazard,4,1,1,0,1,1,hazard,PITCH_BACK,91,"YOLO detections: none
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): person detected (conf=0.391, est_dist=0.45m); brightness=129/255 (none)",disabled,disabled,2256.9,841,115,9.8e-05,
7,person_far,caution,claude,cot,2,29.89,hazard,2,1,1,0,0,0,,,210,"YOLO detections: none
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): person detected (conf=0.391, est_dist=0.45m); brightness=129/255 (none)",disabled,disabled,8906.2,668,300,0.006504,
7,person_far,caution,gpt4o,cot,2,29.89,hazard,3,1,1,0,0,1,hazard,HOVER,190,"YOLO detections: none
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): person detected (conf=0.391, est_dist=0.45m); brightness=129/255 (none)",disabled,disabled,3581.8,554,236,0.00631,
7,person_far,caution,gpt4o_mini,cot,2,29.89,hazard,2,1,1,0,0,0,hazard,,240,"YOLO detections: none
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): person detected (conf=0.391, est_dist=0.45m); brightness=129/255 (none)",disabled,disabled,4354.7,3321,300,0.000678,
7,person_far,caution,gemini,cot,2,29.89,hazard,2,1,1,0,0,0,,,241,"YOLO detections: none
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): person detected (conf=0.391, est_dist=0.45m); brightness=129/255 (none)",disabled,disabled,3328.0,760,300,0.000147,
7,person_far,caution,claude,structured,2,29.89,hazard,0,0,0,0,0,0,,,0,"YOLO detections: none
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): person detected (conf=0.391, est_dist=0.45m); brightness=129/255 (none)",disabled,disabled,60517.5,0,0,0.0,The read operation timed out
7,person_far,caution,gpt4o,structured,2,29.89,hazard,5,1,1,1,1,1,caution,HOVER,44,"YOLO detections: none
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): person detected (conf=0.391, est_dist=0.45m); brightness=129/255 (none)",disabled,disabled,2710.7,549,117,0.0045,
7,person_far,caution,gpt4o_mini,structured,2,29.89,hazard,4,1,1,0,1,1,hazard,HOVER,48,"YOLO detections: none
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): person detected (conf=0.391, est_dist=0.45m); brightness=129/255 (none)",disabled,disabled,3147.4,3316,126,0.000573,
7,person_far,caution,gemini,structured,2,29.89,hazard,4,1,1,0,1,1,hazard,HOVER,86,"YOLO detections: none
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): person detected (conf=0.391, est_dist=0.45m); brightness=129/255 (none)",disabled,disabled,2767.3,769,200,0.000118,
7,person_far,caution,claude,react,2,29.89,hazard,3,1,1,1,0,0,caution,,196,"YOLO detections: none
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): person detected (conf=0.391, est_dist=0.45m); brightness=129/255 (none)",disabled,disabled,15666.9,653,300,0.006459,
7,person_far,caution,gpt4o,react,2,29.89,hazard,4,1,1,0,1,1,hazard,LAND,118,"YOLO detections: none
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): person detected (conf=0.391, est_dist=0.45m); brightness=129/255 (none)",disabled,disabled,3477.2,543,148,0.004935,
7,person_far,caution,gpt4o_mini,react,2,29.89,hazard,4,1,1,0,1,1,hazard,LAND,127,"YOLO detections: none
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): person detected (conf=0.391, est_dist=0.45m); brightness=129/255 (none)",disabled,disabled,3393.9,3310,172,0.0006,
7,person_far,caution,gemini,react,2,29.89,hazard,3,1,1,0,0,1,hazard,HOVER,164,"YOLO detections: none
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): person detected (conf=0.391, est_dist=0.45m); brightness=129/255 (none)",disabled,disabled,2650.6,746,225,0.000123,
7,person_far,caution,claude,zero_shot,3,29.26,hazard,2,1,1,0,0,0,hazard,,187,"YOLO detections: none
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): person detected (conf=0.391, est_dist=0.45m); brightness=129/255 (none)",disabled,disabled,9242.9,553,300,0.006159,
7,person_far,caution,gpt4o,zero_shot,3,29.26,hazard,4,1,1,0,1,1,hazard,LAND,85,"YOLO detections: none
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): person detected (conf=0.391, est_dist=0.45m); brightness=129/255 (none)",disabled,disabled,2727.6,451,103,0.0038,
7,person_far,caution,gpt4o_mini,zero_shot,3,29.26,hazard,4,1,1,0,1,1,hazard,LAND,98,"YOLO detections: none
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): person detected (conf=0.391, est_dist=0.45m); brightness=129/255 (none)",disabled,disabled,3220.8,3218,118,0.000553,
7,person_far,caution,gemini,zero_shot,3,29.26,hazard,4,1,1,0,1,1,hazard,HOVER,82,"YOLO detections: none
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): person detected (conf=0.391, est_dist=0.45m); brightness=129/255 (none)",disabled,disabled,1876.2,653,103,8e-05,
7,person_far,caution,claude,few_shot_3,3,29.26,hazard,2,1,1,0,0,0,,,201,"YOLO detections: none
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): person detected (conf=0.391, est_dist=0.45m); brightness=129/255 (none)",disabled,disabled,9070.4,763,300,0.006789,
7,person_far,caution,gpt4o,few_shot_3,3,29.26,hazard,4,1,1,0,1,1,hazard,PITCH_BACK,81,"YOLO detections: none
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): person detected (conf=0.391, est_dist=0.45m); brightness=129/255 (none)",disabled,disabled,2322.3,637,104,0.004745,
7,person_far,caution,gpt4o_mini,few_shot_3,3,29.26,hazard,4,1,1,0,1,1,hazard,STOP,51,"YOLO detections: none
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): person detected (conf=0.391, est_dist=0.45m); brightness=129/255 (none)",disabled,disabled,2180.0,3404,68,0.000551,
7,person_far,caution,gemini,few_shot_3,3,29.26,hazard,4,1,1,0,1,1,hazard,PITCH_BACK,94,"YOLO detections: none
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): person detected (conf=0.391, est_dist=0.45m); brightness=129/255 (none)",disabled,disabled,2359.6,841,118,9.8e-05,
7,person_far,caution,claude,cot,3,29.26,hazard,2,1,1,0,0,0,,,185,"YOLO detections: none
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): person detected (conf=0.391, est_dist=0.45m); brightness=129/255 (none)",disabled,disabled,8497.6,668,300,0.006504,
7,person_far,caution,gpt4o,cot,3,29.26,hazard,3,1,1,0,0,1,hazard,HOVER,203,"YOLO detections: none
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): person detected (conf=0.391, est_dist=0.45m); brightness=129/255 (none)",disabled,disabled,5015.9,554,245,0.006445,
7,person_far,caution,gpt4o_mini,cot,3,29.26,hazard,2,1,1,0,0,0,,,243,"YOLO detections: none
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): person detected (conf=0.391, est_dist=0.45m); brightness=129/255 (none)",disabled,disabled,4811.6,3321,300,0.000678,
7,person_far,caution,gemini,cot,3,29.26,hazard,2,1,1,0,0,0,,,239,"YOLO detections: none
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): person detected (conf=0.391, est_dist=0.45m); brightness=129/255 (none)",disabled,disabled,3176.8,760,300,0.000147,
7,person_far,caution,claude,structured,3,29.26,hazard,5,1,1,1,1,1,caution,HOVER,142,"YOLO detections: none
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): person detected (conf=0.391, est_dist=0.45m); brightness=129/255 (none)",disabled,disabled,7616.0,668,295,0.006429,
7,person_far,caution,gpt4o,structured,3,29.26,hazard,5,1,1,1,1,1,caution,HOVER,44,"YOLO detections: none
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): person detected (conf=0.391, est_dist=0.45m); brightness=129/255 (none)",disabled,disabled,3386.6,549,117,0.0045,
7,person_far,caution,gpt4o_mini,structured,3,29.26,hazard,4,1,1,0,1,1,hazard,HOVER,48,"YOLO detections: none
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): person detected (conf=0.391, est_dist=0.45m); brightness=129/255 (none)",disabled,disabled,3050.1,3316,125,0.000572,
7,person_far,caution,gemini,structured,3,29.26,hazard,4,1,1,0,1,1,hazard,HOVER,86,"YOLO detections: none
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): person detected (conf=0.391, est_dist=0.45m); brightness=129/255 (none)",disabled,disabled,2432.0,769,200,0.000118,
7,person_far,caution,claude,react,3,29.26,hazard,2,1,1,0,0,0,safe,,181,"YOLO detections: none
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): person detected (conf=0.391, est_dist=0.45m); brightness=129/255 (none)",disabled,disabled,8735.3,653,300,0.006459,
7,person_far,caution,gpt4o,react,3,29.26,hazard,4,1,1,0,1,1,hazard,LAND,125,"YOLO detections: none
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): person detected (conf=0.391, est_dist=0.45m); brightness=129/255 (none)",disabled,disabled,3446.8,543,152,0.004995,
7,person_far,caution,gpt4o_mini,react,3,29.26,hazard,4,1,1,0,1,1,hazard,LAND,124,"YOLO detections: none
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): person detected (conf=0.391, est_dist=0.45m); brightness=129/255 (none)",disabled,disabled,3567.5,3310,169,0.000598,
7,person_far,caution,gemini,react,3,29.26,hazard,3,1,1,0,0,1,hazard,HOVER,164,"YOLO detections: none
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): person detected (conf=0.391, est_dist=0.45m); brightness=129/255 (none)",disabled,disabled,2888.3,746,225,0.000123,
7,person_far,caution,claude,zero_shot,4,32.79,hazard,2,1,1,0,0,0,hazard,,187,"YOLO detections: none
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): person detected (conf=0.391, est_dist=0.45m); brightness=129/255 (none)",disabled,disabled,9441.1,553,300,0.006159,
7,person_far,caution,gpt4o,zero_shot,4,32.79,hazard,4,1,1,0,1,1,hazard,LAND,77,"YOLO detections: none
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): person detected (conf=0.391, est_dist=0.45m); brightness=129/255 (none)",disabled,disabled,2409.3,451,93,0.00365,
7,person_far,caution,gpt4o_mini,zero_shot,4,32.79,hazard,4,1,1,0,1,1,hazard,HOVER,98,"YOLO detections: none
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): person detected (conf=0.391, est_dist=0.45m); brightness=129/255 (none)",disabled,disabled,3938.4,3218,119,0.000554,
7,person_far,caution,gemini,zero_shot,4,32.79,hazard,4,1,1,0,1,1,hazard,HOVER,80,"YOLO detections: none
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): person detected (conf=0.391, est_dist=0.45m); brightness=129/255 (none)",disabled,disabled,2152.5,653,104,8e-05,
7,person_far,caution,claude,few_shot_3,4,32.79,hazard,3,1,1,1,0,0,caution,,208,"YOLO detections: none
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): person detected (conf=0.391, est_dist=0.45m); brightness=129/255 (none)",disabled,disabled,9329.9,763,300,0.006789,
7,person_far,caution,gpt4o,few_shot_3,4,32.79,hazard,4,1,1,0,1,1,hazard,PITCH_BACK,81,"YOLO detections: none
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): person detected (conf=0.391, est_dist=0.45m); brightness=129/255 (none)",disabled,disabled,2764.3,637,104,0.004745,
7,person_far,caution,gpt4o_mini,few_shot_3,4,32.79,hazard,4,1,1,0,1,1,hazard,STOP,55,"YOLO detections: none
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): person detected (conf=0.391, est_dist=0.45m); brightness=129/255 (none)",disabled,disabled,2225.5,3404,73,0.000554,
7,person_far,caution,gemini,few_shot_3,4,32.79,hazard,4,1,1,0,1,1,hazard,PITCH_BACK,94,"YOLO detections: none
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): person detected (conf=0.391, est_dist=0.45m); brightness=129/255 (none)",disabled,disabled,2194.4,841,118,9.8e-05,
7,person_far,caution,claude,cot,4,32.79,hazard,2,1,1,0,0,0,,,186,"YOLO detections: none
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): person detected (conf=0.391, est_dist=0.45m); brightness=129/255 (none)",disabled,disabled,8603.0,668,300,0.006504,
7,person_far,caution,gpt4o,cot,4,32.79,hazard,3,1,1,0,0,1,hazard,HOVER,184,"YOLO detections: none
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): person detected (conf=0.391, est_dist=0.45m); brightness=129/255 (none)",disabled,disabled,3343.8,554,228,0.00619,
7,person_far,caution,gpt4o_mini,cot,4,32.79,hazard,3,1,1,0,0,1,,PROCEED,244,"YOLO detections: none
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): person detected (conf=0.391, est_dist=0.45m); brightness=129/255 (none)",disabled,disabled,4505.3,3321,300,0.000678,
7,person_far,caution,gemini,cot,4,32.79,hazard,2,1,1,0,0,0,,,239,"YOLO detections: none
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): person detected (conf=0.391, est_dist=0.45m); brightness=129/255 (none)",disabled,disabled,3484.5,760,300,0.000147,
7,person_far,caution,claude,structured,4,32.79,hazard,5,1,1,1,1,1,caution,HOVER,150,"YOLO detections: none
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): person detected (conf=0.391, est_dist=0.45m); brightness=129/255 (none)",disabled,disabled,7985.9,668,300,0.006504,
7,person_far,caution,gpt4o,structured,4,32.79,hazard,4,1,1,0,1,1,safe,PITCH_FORWARD,45,"YOLO detections: none
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): person detected (conf=0.391, est_dist=0.45m); brightness=129/255 (none)",disabled,disabled,2774.8,549,119,0.00453,
7,person_far,caution,gpt4o_mini,structured,4,32.79,hazard,4,1,1,0,1,1,hazard,HOVER,49,"YOLO detections: none
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): person detected (conf=0.391, est_dist=0.45m); brightness=129/255 (none)",disabled,disabled,2862.5,3316,129,0.000575,
7,person_far,caution,gemini,structured,4,32.79,hazard,4,1,1,0,1,1,hazard,HOVER,89,"YOLO detections: none
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): person detected (conf=0.391, est_dist=0.45m); brightness=129/255 (none)",disabled,disabled,2659.1,769,207,0.00012,
7,person_far,caution,claude,react,4,32.79,hazard,2,1,1,0,0,0,,,186,"YOLO detections: none
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): person detected (conf=0.391, est_dist=0.45m); brightness=129/255 (none)",disabled,disabled,9520.3,653,300,0.006459,
7,person_far,caution,gpt4o,react,4,32.79,hazard,4,1,1,0,1,1,hazard,LAND,125,"YOLO detections: none
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): person detected (conf=0.391, est_dist=0.45m); brightness=129/255 (none)",disabled,disabled,2967.3,543,154,0.005025,
7,person_far,caution,gpt4o_mini,react,4,32.79,hazard,4,1,1,0,1,1,hazard,LAND,122,"YOLO detections: none
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): person detected (conf=0.391, est_dist=0.45m); brightness=129/255 (none)",disabled,disabled,3481.3,3310,167,0.000597,
7,person_far,caution,gemini,react,4,32.79,hazard,3,1,1,0,0,1,hazard,HOVER,164,"YOLO detections: none
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): person detected (conf=0.391, est_dist=0.45m); brightness=129/255 (none)",disabled,disabled,2972.5,746,225,0.000123,
7,person_far,caution,claude,zero_shot,5,36.58,hazard,2,1,1,0,0,0,hazard,,197,"YOLO detections: none
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): person detected (conf=0.391, est_dist=0.45m); brightness=129/255 (none)",disabled,disabled,9030.7,553,300,0.006159,
7,person_far,caution,gpt4o,zero_shot,5,36.58,hazard,4,1,1,0,1,1,hazard,LAND,92,"YOLO detections: none
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): person detected (conf=0.391, est_dist=0.45m); brightness=129/255 (none)",disabled,disabled,2660.1,451,113,0.00395,
7,person_far,caution,gpt4o_mini,zero_shot,5,36.58,hazard,4,1,1,0,1,1,hazard,LAND,98,"YOLO detections: none
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): person detected (conf=0.391, est_dist=0.45m); brightness=129/255 (none)",disabled,disabled,2980.5,3218,118,0.000553,
7,person_far,caution,gemini,zero_shot,5,36.58,hazard,4,1,1,0,1,1,hazard,HOVER,82,"YOLO detections: none
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): person detected (conf=0.391, est_dist=0.45m); brightness=129/255 (none)",disabled,disabled,2125.9,653,103,8e-05,
7,person_far,caution,claude,few_shot_3,5,36.58,hazard,3,1,1,1,0,0,caution,,185,"YOLO detections: none
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): person detected (conf=0.391, est_dist=0.45m); brightness=129/255 (none)",disabled,disabled,9129.1,763,299,0.006774,
7,person_far,caution,gpt4o,few_shot_3,5,36.58,hazard,4,1,1,0,1,1,hazard,PITCH_BACK,82,"YOLO detections: none
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): person detected (conf=0.391, est_dist=0.45m); brightness=129/255 (none)",disabled,disabled,2662.0,637,103,0.00473,
7,person_far,caution,gpt4o_mini,few_shot_3,5,36.58,hazard,4,1,1,0,1,1,hazard,STOP,61,"YOLO detections: none
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): person detected (conf=0.391, est_dist=0.45m); brightness=129/255 (none)",disabled,disabled,2865.6,3404,85,0.000562,
7,person_far,caution,gemini,few_shot_3,5,36.58,hazard,4,1,1,0,1,1,hazard,PITCH_BACK,91,"YOLO detections: none
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): person detected (conf=0.391, est_dist=0.45m); brightness=129/255 (none)",disabled,disabled,2358.1,841,115,9.8e-05,
7,person_far,caution,claude,cot,5,36.58,hazard,2,1,1,0,0,0,,,194,"YOLO detections: none
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): person detected (conf=0.391, est_dist=0.45m); brightness=129/255 (none)",disabled,disabled,8600.1,668,300,0.006504,
7,person_far,caution,gpt4o,cot,5,36.58,hazard,3,1,1,0,0,1,hazard,HOVER,198,"YOLO detections: none
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): person detected (conf=0.391, est_dist=0.45m); brightness=129/255 (none)",disabled,disabled,3588.6,554,242,0.0064,
7,person_far,caution,gpt4o_mini,cot,5,36.58,hazard,2,1,1,0,0,0,,,240,"YOLO detections: none
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): person detected (conf=0.391, est_dist=0.45m); brightness=129/255 (none)",disabled,disabled,4907.2,3321,300,0.000678,
7,person_far,caution,gemini,cot,5,36.58,hazard,2,1,1,0,0,0,,,239,"YOLO detections: none
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): person detected (conf=0.391, est_dist=0.45m); brightness=129/255 (none)",disabled,disabled,2972.6,760,300,0.000147,
7,person_far,caution,claude,structured,5,36.58,hazard,3,1,1,1,0,0,caution,,153,"YOLO detections: none
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): person detected (conf=0.391, est_dist=0.45m); brightness=129/255 (none)",disabled,disabled,10854.6,668,300,0.006504,
7,person_far,caution,gpt4o,structured,5,36.58,hazard,5,1,1,1,1,1,caution,HOVER,44,"YOLO detections: none
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): person detected (conf=0.391, est_dist=0.45m); brightness=129/255 (none)",disabled,disabled,2709.2,549,115,0.00447,
7,person_far,caution,gpt4o_mini,structured,5,36.58,hazard,4,1,1,0,1,1,hazard,HOVER,49,"YOLO detections: none
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): person detected (conf=0.391, est_dist=0.45m); brightness=129/255 (none)",disabled,disabled,3941.7,3316,129,0.000575,
7,person_far,caution,gemini,structured,5,36.58,hazard,4,1,1,0,1,1,hazard,HOVER,86,"YOLO detections: none
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): person detected (conf=0.391, est_dist=0.45m); brightness=129/255 (none)",disabled,disabled,2430.5,769,200,0.000118,
7,person_far,caution,claude,react,5,36.58,hazard,2,1,1,0,0,0,safe,,189,"YOLO detections: none
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): person detected (conf=0.391, est_dist=0.45m); brightness=129/255 (none)",disabled,disabled,9654.2,653,300,0.006459,
7,person_far,caution,gpt4o,react,5,36.58,hazard,4,1,1,0,1,1,hazard,LAND,121,"YOLO detections: none
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): person detected (conf=0.391, est_dist=0.45m); brightness=129/255 (none)",disabled,disabled,2851.2,543,148,0.004935,
7,person_far,caution,gpt4o_mini,react,5,36.58,hazard,4,1,1,0,1,1,hazard,LAND,145,"YOLO detections: none
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): person detected (conf=0.391, est_dist=0.45m); brightness=129/255 (none)",disabled,disabled,4649.5,3310,192,0.000612,
7,person_far,caution,gemini,react,5,36.58,hazard,3,1,1,0,0,1,hazard,HOVER,164,"YOLO detections: none
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): person detected (conf=0.391, est_dist=0.45m); brightness=129/255 (none)",disabled,disabled,4939.3,746,225,0.000123,
8,blocked_lens,hazard,claude,zero_shot,1,30.17,hazard,3,1,1,1,0,0,hazard,,196,"YOLO detections: none
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): brightness=35/255 (dark)",disabled,disabled,9767.7,535,300,0.006105,
8,blocked_lens,hazard,gpt4o,zero_shot,1,30.17,hazard,5,1,1,1,1,1,hazard,LAND,64,"YOLO detections: none
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): brightness=35/255 (dark)",disabled,disabled,603755.0,434,76,0.00331,
8,blocked_lens,hazard,gpt4o_mini,zero_shot,1,30.17,hazard,4,1,1,0,1,1,caution,HOVER,73,"YOLO detections: none
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): brightness=35/255 (dark)",disabled,disabled,3018.3,3201,89,0.000534,
8,blocked_lens,hazard,gemini,zero_shot,1,30.17,hazard,4,1,1,0,1,1,caution,HOVER,55,"YOLO detections: none
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): brightness=35/255 (dark)",disabled,disabled,3024.1,631,73,6.9e-05,
8,blocked_lens,hazard,claude,few_shot_3,1,30.17,hazard,4,1,1,1,0,1,hazard,LAND,188,"YOLO detections: none
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): brightness=35/255 (dark)",disabled,disabled,9346.2,745,300,0.006735,
8,blocked_lens,hazard,gpt4o,few_shot_3,1,30.17,hazard,5,1,1,1,1,1,hazard,LAND,68,"YOLO detections: none
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): brightness=35/255 (dark)",disabled,disabled,2495.3,620,87,0.004405,
8,blocked_lens,hazard,gpt4o_mini,few_shot_3,1,30.17,hazard,4,1,1,0,1,1,caution,HOVER,61,"YOLO detections: none
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): brightness=35/255 (dark)",disabled,disabled,2800.0,3387,74,0.000552,
8,blocked_lens,hazard,gemini,few_shot_3,1,30.17,hazard,5,1,1,1,1,1,hazard,LAND,72,"YOLO detections: none
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): brightness=35/255 (dark)",disabled,disabled,2050.6,819,89,8.8e-05,
8,blocked_lens,hazard,claude,cot,1,30.17,hazard,2,1,1,0,0,0,,,190,"YOLO detections: none
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): brightness=35/255 (dark)",disabled,disabled,9108.7,650,300,0.00645,
8,blocked_lens,hazard,gpt4o,cot,1,30.17,hazard,4,1,1,1,0,1,hazard,HOVER,180,"YOLO detections: none
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): brightness=35/255 (dark)",disabled,disabled,4098.6,537,224,0.006045,
