scene_id,scene_label,truth,model,technique,run,quality_score,s1_scene,s2_proximity,s3_risk,s4_length,s5_pilot_action,detected_risk,detected_action,word_count,yolo_meta,clip_label,clip_risk,latency_ms,input_tokens,output_tokens,cost_usd,error
4,dim_light,caution,gpt4o,zero_shot,4,5,1,1,1,1,1,caution,HOVER,43,"YOLO detections: wall (conf=0.32, est_dist~0.3m [advisory], bbox=[0.6,0.2,319.7,239.9])",uncertain (cluttered room obstacles),unknown,2353.8,210,57,0.001905,
4,dim_light,caution,gpt4o_mini,zero_shot,4,5,1,1,1,1,1,caution,HOVER,72,"YOLO detections: wall (conf=0.32, est_dist~0.3m [advisory], bbox=[0.6,0.2,319.7,239.9])",uncertain (cluttered room obstacles),unknown,3585.7,2977,89,0.0005,
4,dim_light,caution,gemini,zero_shot,4,4,1,1,0,1,1,hazard,PITCH_BACK,121,"YOLO detections: wall (conf=0.32, est_dist~0.3m [advisory], bbox=[0.6,0.2,319.7,239.9])",uncertain (cluttered room obstacles),unknown,2318.5,403,164,7.9e-05,
4,dim_light,caution,claude,few_shot_3,4,3,1,1,0,0,1,hazard,HOVER,159,"YOLO detections: wall (conf=0.32, est_dist~0.3m [advisory], bbox=[0.6,0.2,319.7,239.9])",uncertain (cluttered room obstacles),unknown,9969.5,464,300,0.005892,
4,dim_light,caution,gpt4o,few_shot_3,4,4,1,1,0,1,1,hazard,PITCH_BACK,49,"YOLO detections: wall (conf=0.32, est_dist~0.3m [advisory], bbox=[0.6,0.2,319.7,239.9])",uncertain (cluttered room obstacles),unknown,3128.1,377,67,0.00289,
4,dim_light,caution,gpt4o_mini,few_shot_3,4,4,1,1,0,1,1,hazard,PITCH_BACK,40,"YOLO detections: wall (conf=0.32, est_dist~0.3m [advisory], bbox=[0.6,0.2,319.7,239.9])",uncertain (cluttered room obstacles),unknown,3227.9,3144,57,0.000506,
4,dim_light,caution,gemini,few_shot_3,4,4,1,1,0,1,1,hazard,PITCH_BACK,18,"YOLO detections: wall (conf=0.32, est_dist~0.3m [advisory], bbox=[0.6,0.2,319.7,239.9])",uncertain (cluttered room obstacles),unknown,1297.0,573,31,5.2e-05,
4,dim_light,caution,claude,cot,4,2,1,1,0,0,0,safe,,166,"YOLO detections: wall (conf=0.32, est_dist~0.3m [advisory], bbox=[0.6,0.2,319.7,239.9])",uncertain (cluttered room obstacles),unknown,8727.6,369,300,0.005607,
4,dim_light,caution,gpt4o,cot,4,4,1,1,0,1,1,hazard,HOVER,104,"YOLO detections: wall (conf=0.32, est_dist~0.3m [advisory], bbox=[0.6,0.2,319.7,239.9])",uncertain (cluttered room obstacles),unknown,3788.5,297,145,0.00366,
4,dim_light,caution,gpt4o_mini,cot,4,4,1,1,1,0,1,caution,HOVER,177,"YOLO detections: wall (conf=0.32, est_dist~0.3m [advisory], bbox=[0.6,0.2,319.7,239.9])",uncertain (cluttered room obstacles),unknown,5223.8,3064,238,0.000602,
4,dim_light,caution,gemini,cot,4,2,1,1,0,0,0,,,203,"YOLO detections: wall (conf=0.32, est_dist~0.3m [advisory], bbox=[0.6,0.2,319.7,239.9])",uncertain (cluttered room obstacles),unknown,3791.8,494,300,0.000127,
4,dim_light,caution,claude,structured,4,4,1,1,0,1,1,hazard,HOVER,52,"YOLO detections: wall (conf=0.32, est_dist~0.3m [advisory], bbox=[0.6,0.2,319.7,239.9])",uncertain (cluttered room obstacles),unknown,4402.6,361,132,0.003063,
4,dim_light,caution,gpt4o,structured,4,5,1,1,1,1,1,caution,HOVER,34,"YOLO detections: wall (conf=0.32, est_dist~0.3m [advisory], bbox=[0.6,0.2,319.7,239.9])",uncertain (cluttered room obstacles),unknown,3068.8,282,83,0.002655,
4,dim_light,caution,gpt4o_mini,structured,4,5,1,1,1,1,1,caution,HOVER,29,"YOLO detections: wall (conf=0.32, est_dist~0.3m [advisory], bbox=[0.6,0.2,319.7,239.9])",uncertain (cluttered room obstacles),unknown,3377.3,3049,81,0.000506,
4,dim_light,caution,gemini,structured,4,4,1,1,0,1,1,hazard,PITCH_BACK,35,"YOLO detections: wall (conf=0.32, est_dist~0.3m [advisory], bbox=[0.6,0.2,319.7,239.9])",uncertain (cluttered room obstacles),unknown,1846.4,488,99,6.6e-05,
4,dim_light,caution,claude,react,4,2,1,1,0,0,0,safe,,163,"YOLO detections: wall (conf=0.32, est_dist~0.3m [advisory], bbox=[0.6,0.2,319.7,239.9])",uncertain (cluttered room obstacles),unknown,8804.5,361,300,0.005583,
4,dim_light,caution,gpt4o,react,4,4,1,1,0,1,1,hazard,HOVER,118,"YOLO detections: wall (conf=0.32, est_dist~0.3m [advisory], bbox=[0.6,0.2,319.7,239.9])",uncertain (cluttered room obstacles),unknown,3889.0,289,156,0.003785,
4,dim_light,caution,gpt4o_mini,react,4,4,1,0,1,1,1,caution,HOVER,104,"YOLO detections: wall (conf=0.32, est_dist~0.3m [advisory], bbox=[0.6,0.2,319.7,239.9])",uncertain (cluttered room obstacles),unknown,4300.5,3056,145,0.000545,
4,dim_light,caution,gemini,react,4,4,1,1,0,1,1,hazard,HOVER,110,"YOLO detections: wall (conf=0.32, est_dist~0.3m [advisory], bbox=[0.6,0.2,319.7,239.9])",uncertain (cluttered room obstacles),unknown,1846.6,484,162,8.5e-05,
4,dim_light,caution,claude,zero_shot,5,2,1,1,0,0,0,hazard,,173,"YOLO detections: wall (conf=0.32, est_dist~0.3m [advisory], bbox=[0.6,0.2,319.7,239.9])",uncertain (cluttered room obstacles),unknown,8728.6,273,298,0.005289,
4,dim_light,caution,gpt4o,zero_shot,5,5,1,1,1,1,1,caution,HOVER,62,"YOLO detections: wall (conf=0.32, est_dist~0.3m [advisory], bbox=[0.6,0.2,319.7,239.9])",uncertain (cluttered room obstacles),unknown,2967.3,210,79,0.002235,
4,dim_light,caution,gpt4o_mini,zero_shot,5,5,1,1,1,1,1,caution,HOVER,71,"YOLO detections: wall (conf=0.32, est_dist~0.3m [advisory], bbox=[0.6,0.2,319.7,239.9])",uncertain (cluttered room obstacles),unknown,3379.2,2977,88,0.000499,
4,dim_light,caution,gemini,zero_shot,5,4,1,1,0,1,1,hazard,PITCH_BACK,121,"YOLO detections: wall (conf=0.32, est_dist~0.3m [advisory], bbox=[0.6,0.2,319.7,239.9])",uncertain (cluttered room obstacles),unknown,2562.7,403,164,7.9e-05,
4,dim_light,caution,claude,few_shot_3,5,3,1,1,0,0,1,hazard,HOVER,161,"YOLO detections: wall (conf=0.32, est_dist~0.3m [advisory], bbox=[0.6,0.2,319.7,239.9])",uncertain (cluttered room obstacles),unknown,8805.1,464,300,0.005892,
4,dim_light,caution,gpt4o,few_shot_3,5,4,1,1,0,1,1,hazard,PITCH_BACK,50,"YOLO detections: wall (conf=0.32, est_dist~0.3m [advisory], bbox=[0.6,0.2,319.7,239.9])",uncertain (cluttered room obstacles),unknown,2557.8,377,68,0.002905,
4,dim_light,caution,gpt4o_mini,few_shot_3,5,4,1,1,0,1,1,hazard,PITCH_BACK,38,"YOLO detections: wall (conf=0.32, est_dist~0.3m [advisory], bbox=[0.6,0.2,319.7,239.9])",uncertain (cluttered room obstacles),unknown,3891.6,3144,52,0.000503,
4,dim_light,caution,gemini,few_shot_3,5,4,1,1,0,1,1,hazard,PITCH_BACK,40,"YOLO detections: wall (conf=0.32, est_dist~0.3m [advisory], bbox=[0.6,0.2,319.7,239.9])",uncertain (cluttered room obstacles),unknown,1539.6,573,59,6.1e-05,
4,dim_light,caution,claude,cot,5,2,1,1,0,0,0,safe,,173,"YOLO detections: wall (conf=0.32, est_dist~0.3m [advisory], bbox=[0.6,0.2,319.7,239.9])",uncertain (cluttered room obstacles),unknown,9112.2,369,300,0.005607,
4,dim_light,caution,gpt4o,cot,5,4,1,1,0,1,1,hazard,PITCH_BACK,106,"YOLO detections: wall (conf=0.32, est_dist~0.3m [advisory], bbox=[0.6,0.2,319.7,239.9])",uncertain (cluttered room obstacles),unknown,4604.4,297,146,0.003675,
4,dim_light,caution,gpt4o_mini,cot,5,3,1,1,0,0,1,hazard,HOVER,176,"YOLO detections: wall (conf=0.32, est_dist~0.3m [advisory], bbox=[0.6,0.2,319.7,239.9])",uncertain (cluttered room obstacles),unknown,5324.2,3064,239,0.000603,
4,dim_light,caution,gemini,cot,5,2,1,1,0,0,0,,,203,"YOLO detections: wall (conf=0.32, est_dist~0.3m [advisory], bbox=[0.6,0.2,319.7,239.9])",uncertain (cluttered room obstacles),unknown,2973.2,494,300,0.000127,
4,dim_light,caution,claude,structured,5,4,1,1,0,1,1,hazard,HOVER,50,"YOLO detections: wall (conf=0.32, est_dist~0.3m [advisory], bbox=[0.6,0.2,319.7,239.9])",uncertain (cluttered room obstacles),unknown,4299.2,361,131,0.003048,
4,dim_light,caution,gpt4o,structured,5,5,1,1,1,1,1,caution,HOVER,34,"YOLO detections: wall (conf=0.32, est_dist~0.3m [advisory], bbox=[0.6,0.2,319.7,239.9])",uncertain (cluttered room obstacles),unknown,3058.3,282,83,0.002655,
4,dim_light,caution,gpt4o_mini,structured,5,5,1,1,1,1,1,caution,HOVER,29,"YOLO detections: wall (conf=0.32, est_dist~0.3m [advisory], bbox=[0.6,0.2,319.7,239.9])",uncertain (cluttered room obstacles),unknown,3389.6,3049,81,0.000506,
4,dim_light,caution,gemini,structured,5,4,1,1,0,1,1,hazard,PITCH_BACK,35,"YOLO detections: wall (conf=0.32, est_dist~0.3m [advisory], bbox=[0.6,0.2,319.7,239.9])",uncertain (cluttered room obstacles),unknown,1846.9,488,99,6.6e-05,
4,dim_light,caution,claude,react,5,2,1,1,0,0,0,safe,,162,"YOLO detections: wall (conf=0.32, est_dist~0.3m [advisory], bbox=[0.6,0.2,319.7,239.9])",uncertain (cluttered room obstacles),unknown,8600.5,361,300,0.005583,
4,dim_light,caution,gpt4o,react,5,4,1,1,0,1,1,hazard,HOVER,121,"YOLO detections: wall (conf=0.32, est_dist~0.3m [advisory], bbox=[0.6,0.2,319.7,239.9])",uncertain (cluttered room obstacles),unknown,3683.8,289,160,0.003845,
4,dim_light,caution,gpt4o_mini,react,5,4,1,0,1,1,1,caution,HOVER,92,"YOLO detections: wall (conf=0.32, est_dist~0.3m [advisory], bbox=[0.6,0.2,319.7,239.9])",uncertain (cluttered room obstacles),unknown,3891.3,3056,130,0.000536,
4,dim_light,caution,gemini,react,5,4,1,1,0,1,1,hazard,HOVER,107,"YOLO detections: wall (conf=0.32, est_dist~0.3m [advisory], bbox=[0.6,0.2,319.7,239.9])",uncertain (cluttered room obstacles),unknown,2460.9,484,159,8.4e-05,
5,cluttered,caution,claude,zero_shot,1,3,1,1,0,0,1,hazard,HOVER,175,YOLO detections: none,cluttered room obstacles,caution,8307.6,235,275,0.00483,
5,cluttered,caution,gpt4o,zero_shot,1,5,1,1,1,1,1,caution,HOVER,73,YOLO detections: none,cluttered room obstacles,caution,2447.5,170,89,0.002185,
5,cluttered,caution,gpt4o_mini,zero_shot,1,5,1,1,1,1,1,caution,HOVER,42,YOLO detections: none,cluttered room obstacles,caution,2868.5,2937,56,0.000474,
5,cluttered,caution,gemini,zero_shot,1,5,1,1,1,1,1,caution,HOVER,149,YOLO detections: none,cluttered room obstacles,caution,2152.9,357,176,8e-05,
5,cluttered,caution,claude,few_shot_3,1,4,1,1,1,0,1,caution,HOVER,161,YOLO detections: none,cluttered room obstacles,caution,8189.7,426,262,0.005208,
5,cluttered,caution,gpt4o,few_shot_3,1,4,1,0,1,1,1,caution,HOVER,34,YOLO detections: none,cluttered room obstacles,caution,2864.9,337,53,0.00248,
5,cluttered,caution,gpt4o_mini,few_shot_3,1,5,1,1,1,1,1,caution,HOVER,30,YOLO detections: none,cluttered room obstacles,caution,2047.9,3104,41,0.00049,
5,cluttered,caution,gemini,few_shot_3,1,4,1,0,1,1,1,caution,HOVER,10,YOLO detections: none,cluttered room obstacles,caution,1641.4,527,16,4.4e-05,
5,cluttered,caution,claude,cot,1,3,1,1,1,0,0,caution,,179,YOLO detections: none,cluttered room obstacles,caution,8705.1,331,300,0.005493,
5,cluttered,caution,gpt4o,cot,1,5,1,1,1,1,1,caution,HOVER,125,YOLO detections: none,cluttered room obstacles,caution,3319.5,257,168,0.003805,
5,cluttered,caution,gpt4o_mini,cot,1,5,1,1,1,1,1,caution,HOVER,145,YOLO detections: none,cluttered room obstacles,caution,4113.3,3024,189,0.000567,
5,cluttered,caution,gemini,cot,1,3,1,1,1,0,0,caution,,227,YOLO detections: none,cluttered room obstacles,caution,3113.1,448,300,0.000124,
5,cluttered,caution,claude,structured,1,4,1,1,0,1,1,hazard,ASCEND,51,YOLO detections: none,cluttered room obstacles,caution,7612.4,323,133,0.002964,
5,cluttered,caution,gpt4o,structured,1,5,1,1,1,1,1,caution,HOVER,31,YOLO detections: none,cluttered room obstacles,caution,3134.5,242,84,0.00247,
5,cluttered,caution,gpt4o_mini,structured,1,5,1,1,1,1,1,caution,HOVER,28,YOLO detections: none,cluttered room obstacles,caution,3174.4,3009,81,0.0005,
5,cluttered,caution,gemini,structured,1,5,1,1,1,1,1,caution,HOVER,48,YOLO detections: none,cluttered room obstacles,caution,1846.0,442,109,6.6e-05,
5,cluttered,caution,claude,react,1,3,1,1,1,0,0,caution,,171,YOLO detections: none,cluttered room obstacles,caution,9145.5,323,300,0.005469,
5,cluttered,caution,gpt4o,react,1,5,1,1,1,1,1,caution,HOVER,111,YOLO detections: none,cluttered room obstacles,caution,3140.3,249,139,0.00333,
5,cluttered,caution,gpt4o_mini,react,1,4,1,0,1,1,1,caution,HOVER,105,YOLO detections: none,cluttered room obstacles,caution,3582.8,3016,134,0.000533,
5,cluttered,caution,gemini,react,1,4,1,1,1,0,1,caution,HOVER,208,YOLO detections: none,cluttered room obstacles,caution,2564.0,438,264,0.000112,
5,cluttered,caution,claude,zero_shot,2,3,1,1,0,0,1,hazard,ASCEND,187,YOLO detections: none,cluttered room obstacles,caution,8438.6,235,293,0.0051,
5,cluttered,caution,gpt4o,zero_shot,2,5,1,1,1,1,1,caution,HOVER,73,YOLO detections: none,cluttered room obstacles,caution,2495.6,170,87,0.002155,
5,cluttered,caution,gpt4o_mini,zero_shot,2,4,1,0,1,1,1,caution,HOVER,34,YOLO detections: none,cluttered room obstacles,caution,2152.7,2937,47,0.000469,
5,cluttered,caution,gemini,zero_shot,2,4,1,1,1,0,1,caution,HOVER,180,YOLO detections: none,cluttered room obstacles,caution,2314.2,357,213,9.1e-05,
5,cluttered,caution,claude,few_shot_3,2,5,1,1,1,1,1,caution,HOVER,149,YOLO detections: none,cluttered room obstacles,caution,7868.2,426,244,0.004938,
5,cluttered,caution,gpt4o,few_shot_3,2,5,1,1,1,1,1,caution,HOVER,41,YOLO detections: none,cluttered room obstacles,caution,2658.6,337,56,0.002525,
5,cluttered,caution,gpt4o_mini,few_shot_3,2,5,1,1,1,1,1,caution,HOVER,30,YOLO detections: none,cluttered room obstacles,caution,2035.0,3104,41,0.00049,
5,cluttered,caution,gemini,few_shot_3,2,4,1,0,1,1,1,caution,HOVER,11,YOLO detections: none,cluttered room obstacles,caution,1927.0,527,17,4.5e-05,
5,cluttered,caution,claude,cot,2,2,1,1,0,0,0,safe,,173,YOLO detections: none,cluttered room obstacles,caution,8058.3,331,300,0.005493,
5,cluttered,caution,gpt4o,cot,2,5,1,1,1,1,1,caution,HOVER,125,YOLO detections: none,cluttered room obstacles,caution,3331.6,257,170,0.003835,
5,cluttered,caution,gpt4o_mini,cot,2,5,1,1,1,1,1,caution,HOVER,145,YOLO detections: none,cluttered room obstacles,caution,4705.8,3024,189,0.000567,
5,cluttered,caution,gemini,cot,2,3,1,1,1,0,0,caution,,233,YOLO detections: none,cluttered room obstacles,caution,3176.5,448,300,0.000124,
5,cluttered,caution,claude,structured,2,4,1,1,0,1,1,hazard,ASCEND,53,YOLO detections: none,cluttered room obstacles,caution,4413.4,323,140,0.003069,
5,cluttered,caution,gpt4o,structured,2,5,1,1,1,1,1,caution,HOVER,31,YOLO detections: none,cluttered room obstacles,caution,2548.9,242,84,0.00247,
5,cluttered,caution,gpt4o_mini,structured,2,5,1,1,1,1,1,caution,HOVER,35,YOLO detections: none,cluttered room obstacles,caution,3183.7,3009,91,0.000506,
5,cluttered,caution,gemini,structured,2,5,1,1,1,1,1,caution,HOVER,48,YOLO detections: none,cluttered room obstacles,caution,2255.7,442,109,6.6e-05,
5,cluttered,caution,claude,react,2,2,1,1,0,0,0,hazard,,190,YOLO detections: none,cluttered room obstacles,caution,8589.0,323,300,0.005469,
5,cluttered,caution,gpt4o,react,2,4,1,0,1,1,1,caution,HOVER,114,YOLO detections: none,cluttered room obstacles,caution,3683.9,249,147,0.00345,
5,cluttered,caution,gpt4o_mini,react,2,4,1,0,1,1,1,caution,HOVER,93,YOLO detections: none,cluttered room obstacles,caution,3277.0,3016,120,0.000524,
5,cluttered,caution,gemini,react,2,4,1,1,1,0,1,caution,HOVER,207,YOLO detections: none,cluttered room obstacles,caution,2661.8,438,265,0.000112,
5,cluttered,caution,claude,zero_shot,3,3,1,1,0,0,1,hazard,ASCEND,174,YOLO detections: none,cluttered room obstacles,caution,7973.9,235,277,0.00486,
5,cluttered,caution,gpt4o,zero_shot,3,5,1,1,1,1,1,caution,HOVER,57,YOLO detections: none,cluttered room obstacles,caution,2587.7,170,71,0.001915,
5,cluttered,caution,gpt4o_mini,zero_shot,3,4,1,0,1,1,1,caution,HOVER,34,YOLO detections: none,cluttered room obstacles,caution,2501.1,2937,47,0.000469,
5,cluttered,caution,gemini,zero_shot,3,5,1,1,1,1,1,caution,HOVER,149,YOLO detections: none,cluttered room obstacles,caution,2140.0,357,176,8e-05,
5,cluttered,caution,claude,few_shot_3,3,4,1,1,1,0,1,caution,HOVER,156,YOLO detections: none,cluttered room obstacles,caution,8407.8,426,289,0.005613,
5,cluttered,caution,gpt4o,few_shot_3,3,5,1,1,1,1,1,caution,HOVER,40,YOLO detections: none,cluttered room obstacles,caution,2351.1,337,55,0.00251,
5,cluttered,caution,gpt4o_mini,few_shot_3,3,5,1,1,1,1,1,caution,HOVER,29,YOLO detections: none,cluttered room obstacles,caution,2165.3,3104,41,0.00049,
5,cluttered,caution,gemini,few_shot_3,3,4,1,0,1,1,1,caution,HOVER,10,YOLO detections: none,cluttered room obstacles,caution,1728.1,527,16,4.4e-05,
5,cluttered,caution,claude,cot,3,2,1,1,0,0,0,,,179,YOLO detections: none,cluttered room obstacles,caution,10445.9,331,300,0.005493,
5,cluttered,caution,gpt4o,cot,3,5,1,1,1,1,1,caution,HOVER,121,YOLO detections: none,cluttered room obstacles,caution,3491.2,257,162,0.003715,
5,cluttered,caution,gpt4o_mini,cot,3,5,1,1,1,1,1,caution,HOVER,133,YOLO detections: none,cluttered room obstacles,caution,4493.5,3024,178,0.00056,
5,cluttered,caution,gemini,cot,3,3,1,1,1,0,0,caution,,233,YOLO detections: none,cluttered room obstacles,caution,2978.4,448,300,0.000124,
5,cluttered,caution,claude,structured,3,4,1,1,0,1,1,hazard,ASCEND,61,YOLO detections: none,cluttered room obstacles,caution,5623.9,323,155,0.003294,
5,cluttered,caution,gpt4o,structured,3,5,1,1,1,1,1,caution,HOVER,31,YOLO detections: none,cluttered room obstacles,caution,2791.0,242,84,0.00247,
5,cluttered,caution,gpt4o_mini,structured,3,5,1,1,1,1,1,caution,HOVER,32,YOLO detections: none,cluttered room obstacles,caution,3451.1,3009,88,0.000504,
5,cluttered,caution,gemini,structured,3,5,1,1,1,1,1,caution,HOVER,48,YOLO detections: none,cluttered room obstacles,caution,2062.0,442,109,6.6e-05,
5,cluttered,caution,claude,react,3,2,1,1,0,0,0,hazard,,182,YOLO detections: none,cluttered room obstacles,caution,9001.8,323,300,0.005469,
5,cluttered,caution,gpt4o,react,3,4,1,0,1,1,1,caution,HOVER,108,YOLO detections: none,cluttered room obstacles,caution,2862.5,249,137,0.0033,
5,cluttered,caution,gpt4o_mini,react,3,4,1,0,1,1,1,caution,HOVER,90,YOLO detections: none,cluttered room obstacles,caution,3581.2,3016,118,0.000523,
5,cluttered,caution,gemini,react,3,4,1,1,1,0,1,caution,HOVER,207,YOLO detections: none,cluttered room obstacles,caution,2670.4,438,265,0.000112,
5,cluttered,caution,claude,zero_shot,4,4,1,1,1,0,1,caution,HOVER,180,YOLO detections: none,cluttered room obstacles,caution,7937.0,235,283,0.00495,
5,cluttered,caution,gpt4o,zero_shot,4,5,1,1,1,1,1,caution,HOVER,51,YOLO detections: none,cluttered room obstacles,caution,2406.3,170,63,0.001795,
5,cluttered,caution,gpt4o_mini,zero_shot,4,5,1,1,1,1,1,caution,HOVER,55,YOLO detections: none,cluttered room obstacles,caution,2865.7,2937,70,0.000483,
5,cluttered,caution,gemini,zero_shot,4,4,1,1,1,0,1,caution,HOVER,180,YOLO detections: none,cluttered room obstacles,caution,2360.1,357,213,9.1e-05,
5,cluttered,caution,claude,few_shot_3,4,3,1,1,0,0,1,hazard,HOVER,169,YOLO detections: none,cluttered room obstacles,caution,8916.0,426,290,0.005628,
5,cluttered,caution,gpt4o,few_shot_3,4,5,1,1,1,1,1,caution,HOVER,41,YOLO detections: none,cluttered room obstacles,caution,1967.6,337,56,0.002525,
5,cluttered,caution,gpt4o_mini,few_shot_3,4,5,1,1,1,1,1,caution,HOVER,30,YOLO detections: none,cluttered room obstacles,caution,2343.2,3104,41,0.00049,
5,cluttered,caution,gemini,few_shot_3,4,4,1,0,1,1,1,caution,HOVER,11,YOLO detections: none,cluttered room obstacles,caution,1573.5,527,17,4.5e-05,
5,cluttered,caution,claude,cot,4,3,1,1,1,0,0,caution,,185,YOLO detections: none,cluttered room obstacles,caution,10797.8,331,300,0.005493,
5,cluttered,caution,gpt4o,cot,4,5,1,1,1,1,1,caution,HOVER,129,YOLO detections: none,cluttered room obstacles,caution,3785.9,257,172,0.003865,
5,cluttered,caution,gpt4o_mini,cot,4,5,1,1,1,1,1,caution,HOVER,138,YOLO detections: none,cluttered room obstacles,caution,4284.9,3024,183,0.000563,
5,cluttered,caution,gemini,cot,4,3,1,1,1,0,0,caution,,227,YOLO detections: none,cluttered room obstacles,caution,2837.8,448,300,0.000124,
5,cluttered,caution,claude,structured,4,4,1,1,0,1,1,hazard,HOVER,51,YOLO detections: none,cluttered room obstacles,caution,4610.2,323,135,0.002994,
5,cluttered,caution,gpt4o,structured,4,5,1,1,1,1,1,caution,HOVER,31,YOLO detections: none,cluttered room obstacles,caution,2396.9,242,84,0.00247,
5,cluttered,caution,gpt4o_mini,structured,4,5,1,1,1,1,1,caution,HOVER,30,YOLO detections: none,cluttered room obstacles,caution,2868.7,3009,83,0.000501,
5,cluttered,caution,gemini,structured,4,5,1,1,1,1,1,caution,HOVER,48,YOLO detections: none,cluttered room obstacles,caution,2459.9,442,109,6.6e-05,
5,cluttered,caution,claude,react,4,2,1,1,0,0,0,hazard,,181,YOLO detections: none,cluttered room obstacles,caution,10217.5,323,300,0.005469,
5,cluttered,caution,gpt4o,react,4,4,1,0,1,1,1,caution,HOVER,102,YOLO detections: none,cluttered room obstacles,caution,3089.4,249,133,0.00324,
5,cluttered,caution,gpt4o_mini,react,4,4,1,0,1,1,1,caution,HOVER,112,YOLO detections: none,cluttered room obstacles,caution,4001.0,3016,144,0.000539,
5,cluttered,caution,gemini,react,4,4,1,1,1,0,1,caution,HOVER,207,YOLO detections: none,cluttered room obstacles,caution,2965.7,438,265,0.000112,
5,cluttered,caution,claude,zero_shot,5,3,1,1,0,0,1,hazard,ASCEND,186,YOLO detections: none,cluttered room obstacles,caution,9136.2,235,300,0.005205,
5,cluttered,caution,gpt4o,zero_shot,5,5,1,1,1,1,1,caution,HOVER,56,YOLO detections: none,cluttered room obstacles,caution,2457.1,170,68,0.00187,
5,cluttered,caution,gpt4o_mini,zero_shot,5,5,1,1,1,1,1,caution,HOVER,45,YOLO detections: none,cluttered room obstacles,caution,3256.5,2937,59,0.000476,
5,cluttered,caution,gemini,zero_shot,5,4,1,1,1,0,1,caution,HOVER,180,YOLO detections: none,cluttered room obstacles,caution,2658.7,357,213,9.1e-05,
5,cluttered,caution,claude,few_shot_3,5,4,1,1,1,0,1,caution,HOVER,160,YOLO detections: none,cluttered room obstacles,caution,7809.8,426,248,0.004998,
5,cluttered,caution,gpt4o,few_shot_3,5,5,1,1,1,1,1,caution,HOVER,40,YOLO detections: none,cluttered room obstacles,caution,2454.5,337,55,0.00251,
5,cluttered,caution,gpt4o_mini,few_shot_3,5,5,1,1,1,1,1,caution,HOVER,30,YOLO detections: none,cluttered room obstacles,caution,2560.6,3104,41,0.00049,
5,cluttered,caution,gemini,few_shot_3,5,4,1,0,1,1,1,caution,HOVER,11,YOLO detections: none,cluttered room obstacles,caution,1814.5,527,17,4.5e-05,
5,cluttered,caution,claude,cot,5,2,1,1,0,0,0,,,174,YOLO detections: none,cluttered room obstacles,caution,9064.0,331,300,0.005493,
5,cluttered,caution,gpt4o,cot,5,5,1,1,1,1,1,caution,HOVER,132,YOLO detections: none,cluttered room obstacles,caution,4024.7,257,177,0.00394,
5,cluttered,caution,gpt4o_mini,cot,5,5,1,1,1,1,1,caution,HOVER,135,YOLO detections: none,cluttered room obstacles,caution,4859.7,3024,181,0.000562,
5,cluttered,caution,gemini,cot,5,3,1,1,1,0,0,caution,,227,YOLO detections: none,cluttered room obstacles,caution,2870.0,448,300,0.000124,
5,cluttered,caution,claude,structured,5,4,1,1,0,1,1,hazard,ASCEND,54,YOLO detections: none,cluttered room obstacles,caution,5426.4,323,140,0.003069,
5,cluttered,caution,gpt4o,structured,5,5,1,1,1,1,1,caution,HOVER,31,YOLO detections: none,cluttered room obstacles,caution,2352.6,242,84,0.00247,
5,cluttered,caution,gpt4o_mini,structured,5,5,1,1,1,1,1,caution,HOVER,33,YOLO detections: none,cluttered room obstacles,caution,3071.1,3009,89,0.000505,
5,cluttered,caution,gemini,structured,5,5,1,1,1,1,1,caution,HOVER,48,YOLO detections: none,cluttered room obstacles,caution,3792.6,442,109,6.6e-05,
5,cluttered,caution,claude,react,5,2,1,1,0,0,0,hazard,,184,YOLO detections: none,cluttered room obstacles,caution,8906.7,323,300,0.005469,
5,cluttered,caution,gpt4o,react,5,4,1,0,1,1,1,caution,HOVER,100,YOLO detections: none,cluttered room obstacles,caution,2966.9,249,128,0.003165,
5,cluttered,caution,gpt4o_mini,react,5,4,1,0,1,1,1,caution,HOVER,105,YOLO detections: none,cluttered room obstacles,caution,4301.2,3016,134,0.000533,
5,cluttered,caution,gemini,react,5,4,1,1,1,0,1,caution,HOVER,208,YOLO detections: none,cluttered room obstacles,caution,2768.2,438,264,0.000112,
6,door_open,safe,claude,zero_shot,1,3,1,1,0,0,1,caution,ASCEND,185,"YOLO detections: window (conf=0.34, est_dist~2.46m [advisory], bbox=[0.0,120.2,16.8,149.5])",open room safe path,safe,9226.4,270,298,0.00528,
6,door_open,safe,gpt4o,zero_shot,1,5,1,1,1,1,1,safe,PITCH_FORWARD,67,"YOLO detections: window (conf=0.34, est_dist~2.46m [advisory], bbox=[0.0,120.2,16.8,149.5])",open room safe path,safe,2968.0,206,81,0.002245,
6,door_open,safe,gpt4o_mini,zero_shot,1,5,1,1,1,1,1,safe,HOVER,41,"YOLO detections: window (conf=0.34, est_dist~2.46m [advisory], bbox=[0.0,120.2,16.8,149.5])",open room safe path,safe,3276.4,2973,52,0.000477,
6,door_open,safe,gemini,zero_shot,1,5,1,1,1,1,1,safe,PITCH_FORWARD,112,"YOLO detections: window (conf=0.34, est_dist~2.46m [advisory], bbox=[0.0,120.2,16.8,149.5])",open room safe path,safe,3074.5,402,140,7.2e-05,
