condition,model,scene_label,truth,run,load_ms,tier1_5_ms,tier2_ms,llm_ms,total_ms,detected_risk,risk_correct,suggested_action,action_safe,action_dangerous,quality_score,input_tokens,output_tokens,cost_usd,reply,error
tier3_only,gpt4o_mini,door_open,safe,5,0.57,0,0,2764.5,2765.1,safe,1,PITCH_FORWARD,1,0,5,3084,68,0.000503,"Description: The image shows an indoor space with a clear corridor and some tables or workstations visible in the background. The lighting appears adequate, and there are no visible obstacles or people nearby. 

Proximity: The closest object appears to be more than 2 meters away. 

Risk: safe

Pilot suggested action: PITCH_FORWARD",
tier1_5_tier2_tier3,gpt4o_mini,door_open,safe,5,0.57,32.03,272.77,3276.7,3582.1,safe,1,PITCH_FORWARD,1,0,5,3582,73,0.000581,"Description: The image shows an indoor environment with a clear path ahead, featuring tables and a window. There are no visible obstacles or persons within close proximity. 

Sensor note: consistent 
Proximity: Closest object appears to be more than 3 meters away based on visual assessment and depth_m data.
Risk: safe 
Pilot suggested action: PITCH_FORWARD",
tier3_only,gemini,door_open,safe,5,0.57,0,0,1948.7,1949.3,safe,1,PITCH_FORWARD,1,0,5,520,94,6.7e-05,"Description: The drone is facing an open doorway with a clear path beyond it. There are some objects visible in the background, but they appear to be far away and not obstructing the immediate flight path.
Proximity: The closest object is the door frame, which is very close, but the opening itself is clear. The next closest objects are in the background, estimated to be >3m away.
Risk: safe
Pilot suggested action: PITCH_FORWARD",
tier1_5_tier2_tier3,gemini,door_open,safe,5,0.57,32.03,272.77,2765.4,3070.8,safe,1,PITCH_FORWARD,1,0,5,1054,180,0.000133,"Description: The image shows an indoor environment with a partially open door or partition on the right, and a long corridor or room extending into the distance on the left. The flight path at ~1m appears clear directly ahead, though there are structures and furniture further back.
Sensor note: The YOLO detections of 'train' and 'window' are not visually apparent as direct obstacles in the immediate flight path. The 'window' detection might refer to the glass partition on the right. The local detector's brightness assessment seems consistent with the image.
Proximity: The closest significant structure appears to be the open door/partition on the right, visually estimated to be around 1-1.5m away. The YOLO 'window' detection at 3.2m seems to refer to a further part of this structure.
Risk: Safe
Pilot suggested action: PITCH_FORWARD",
tier3_only,claude,person_far,caution,1,0.55,0,0,4672.0,4672.6,caution,1,HOVER,1,0,5,407,116,0.002961,"Description: An indoor industrial/workshop space with a person standing in the center-background area, approximately 4-6 meters away, surrounded by shelving units, machinery, and equipment. The scene is somewhat dim with overhead fluorescent lighting, and the floor-level area shows some clutter including a white plastic chair on the left.

Proximity: Person appears to be approximately 4-6 meters away; white chair on left side at roughly 2-3 meters.

Risk: caution

Pilot suggested action: HOVER",
tier1_5_tier2_tier3,claude,person_far,caution,1,0.55,38.9,275.02,8222.7,8537.2,hazard,0,HOVER,1,0,3,939,284,0.007077,"Description: The image shows an indoor industrial or workshop space with a person standing roughly in the center-background area, surrounded by machinery, shelving units, and various equipment; the scene is moderately lit with some overhead fluorescent lighting.
Sensor note: YOLO reports no detections, but both my visual analysis and the local detector (conf=0.391) confirm a person is present; the person appears to be approximately 3–5m away visually, not 0.45m as the low-confidence est_dist suggests — that geometric estimate appears unreliable here.
Proximity: The person appears visually to be ~3–5m away in the mid-to-far background; no objects appear to be within the immediate ~1–2m flight path at ~1m altitude, though floor-level clutter and equipment are present around the periphery.
Risk: caution
Pilot suggested action: HOVER

**Reasoning:** The person is well beyond the 1m hazard threshold visually, making this not an immediate hazard. However, the cluttered industrial environment, moderate (not bright) lighting (brightness=129/255), floor-level clutter, and machinery on both sides warrant caution rather than free forward flight. Hovering allows time to reassess the environment before proceeding.",
tier3_only,gpt4o,person_far,caution,1,0.55,0,0,2250.0,2250.6,caution,1,HOVER,1,0,5,317,59,0.00247,"Description: The image shows an indoor room with furniture and a person standing in the center. The lighting is dim, and there is clutter at floor and table level.
Proximity: The person appears to be approximately 2 meters away.
Risk: Caution
Pilot suggested action: HOVER",
tier1_5_tier2_tier3,gpt4o,person_far,caution,1,0.55,38.9,275.02,2949.4,3263.9,hazard,0,HOVER,1,0,4,755,103,0.00532,"Description: The image shows an indoor room with a person standing approximately in the center. The room appears cluttered with furniture and equipment, but there is no immediate obstruction in the direct flight path at ~1m altitude.
Sensor note: The local detector's person detection is consistent with the image, but the estimated distance of ~0.45m seems slightly closer than visually observed.
Proximity: The person is visually estimated to be around 1 meter away.
Risk: Hazard
Pilot suggested action: HOVER",
tier3_only,gpt4o_mini,person_far,caution,1,0.55,0,0,3296.7,3297.2,caution,1,HOVER,1,0,5,3084,65,0.000502,"Description: The image shows an indoor environment with a person standing in the center, surrounded by furniture and equipment. The lighting appears dim, and there are various objects in the background. 

Proximity: The person is approximately 1-2 meters away from the camera.

Risk: caution

Pilot suggested action: HOVER",
tier1_5_tier2_tier3,gpt4o_mini,person_far,caution,1,0.55,38.9,275.02,3993.4,4307.9,hazard,0,LAND,1,0,4,3522,102,0.000589,"Description: The image shows a person standing in a room with various objects, including a desk and a chair. The person appears to be approximately 0.45m away, which is close enough to be a concern for flight safety. 

Sensor note: The local detector indicates a person detected with low confidence, which aligns with my visual analysis. 

Proximity: The closest object/person is the individual, estimated at about 0.45m away. 

Risk: hazard  
Pilot suggested action: LAND",
tier3_only,gemini,person_far,caution,1,0.55,0,0,2154.0,2154.6,hazard,0,HOVER,1,0,4,520,69,6e-05,"Description: A person is standing in the center of the frame, appearing to block the direct flight path. There are various objects like a chair and a desk to the left and right, but the main obstruction is the person.
Proximity: Person appears to be within 2 meters.
Risk: hazard
Pilot suggested action: HOVER",
tier1_5_tier2_tier3,gemini,person_far,caution,1,0.55,38.9,275.02,1999.8,2314.3,hazard,0,HOVER,1,0,4,984,79,9.7e-05,"Description: A person is standing directly in front of the drone, appearing to block the immediate flight path. The background shows an indoor room with various objects and a door.
Sensor note: The local detector correctly identified a person, and my visual estimate confirms the close proximity.
Proximity: Person visually ~0.5m away.
Risk: hazard
Pilot suggested action: HOVER",
tier3_only,claude,person_far,caution,2,0.47,0,0,3939.7,3940.2,caution,1,HOVER,1,0,5,407,95,0.002646,"Description: An indoor workspace/workshop with a person standing in the center-background area, surrounded by shelving units, machinery, and various equipment. The scene is somewhat dim with overhead fluorescent lighting, and there is considerable clutter at floor level.

Proximity: The person appears to be approximately 4-6 meters away, standing near the back wall between shelving units.

Risk: caution

Pilot suggested action: HOVER",
tier1_5_tier2_tier3,claude,person_far,caution,2,0.47,30.31,266.86,6564.4,6862.0,safe,0,PITCH_FORWARD,1,0,4,939,209,0.005952,"Description: A person is standing in the center of the image inside what appears to be an industrial workshop or laboratory, approximately 3-5 meters away, with shelving units, machinery, and clutter visible in the background. The scene is moderately lit with overhead fluorescent lighting.

Sensor note: YOLO detections returned none, but the local detector flagged a person (conf=0.391, est_dist=~0.45m) — visually the person appears significantly farther than 0.45m (estimated 3-5m), so the distance estimate is likely unreliable, though the person detection itself is confirmed visually.

Proximity: Closest significant object/person is the standing individual, visually estimated at ~3-5m; the 0.45m est_dist from the local detector is inconsistent with visual evidence and should be disregarded.

Risk: safe

Pilot suggested action: PITCH_FORWARD",
tier3_only,gpt4o,person_far,caution,2,0.47,0,0,2147.5,2148.0,caution,1,HOVER,1,0,5,317,59,0.00247,"Description: The scene appears to be an indoor room with furniture and a person standing in the center. The lighting is dim, and there is clutter at floor and table level.
Proximity: The person is approximately 2 meters away.
Risk: Caution
Pilot suggested action: HOVER",
tier1_5_tier2_tier3,gpt4o,person_far,caution,2,0.47,30.31,266.86,3100.7,3398.3,caution,1,HOVER,1,0,5,755,110,0.005425,"Description: The image shows an indoor environment with a person standing approximately in the center. The room appears cluttered with furniture and equipment, but there is no immediate obstruction in the direct flight path at ~1m altitude.
Sensor note: The local detector's person detection is consistent with the image, but the estimated distance of ~0.45m seems underestimated; visually, the person appears slightly further away.
Proximity: The closest object/person visually appears to be around 1 meter away.
Risk: Caution
Pilot suggested action: HOVER",
tier3_only,gpt4o_mini,person_far,caution,2,0.47,0,0,3145.4,3145.9,caution,1,HOVER,1,0,5,3084,65,0.000502,"Description: The image shows an indoor environment with a person standing in the center, surrounded by furniture and equipment. The lighting appears dim, and there are various objects in the background. 

Proximity: The person is approximately 1-2 meters away from the camera.

Risk: caution

Pilot suggested action: HOVER",
tier1_5_tier2_tier3,gpt4o_mini,person_far,caution,2,0.47,30.31,266.86,3788.5,4086.1,hazard,0,HOVER,1,0,4,3522,105,0.000591,"Description: The image shows a person standing in a room with various objects and furniture around. The person appears to be approximately 0.45m away, and there are no significant obstacles directly in the flight path. 

Sensor note: Discrepancy noted; local detector indicates a person detected with low confidence, but visual confirmation supports the presence of a person.

Proximity: The closest object/person is the individual detected, estimated at ~0.45m away.

Risk: hazard

Pilot suggested action: HOVER",
tier3_only,gemini,person_far,caution,2,0.47,0,0,1642.6,1643.1,hazard,0,HOVER,1,0,4,520,69,6e-05,"Description: A person is standing in the center of the frame, appearing to block the direct flight path. There are various objects like a chair and a desk to the left and right, but the main obstruction is the person.
Proximity: Person appears to be within 2 meters.
Risk: hazard
Pilot suggested action: HOVER",
tier1_5_tier2_tier3,gemini,person_far,caution,2,0.47,30.31,266.86,2048.0,2345.6,hazard,0,HOVER,1,0,4,984,79,9.7e-05,"Description: A person is standing directly in front of the drone, appearing to block the immediate flight path. The background shows an indoor room with various objects and a door.
Sensor note: The local detector correctly identified a person, and my visual estimate confirms the close proximity.
Proximity: Person visually ~0.5m away.
Risk: hazard
Pilot suggested action: HOVER",
tier3_only,claude,person_far,caution,3,0.59,0,0,3787.4,3788.0,caution,1,HOVER,1,0,5,407,96,0.002661,"Description: An indoor industrial/workshop space with a person standing roughly in the center-background of the frame, approximately 4-6 meters away. The scene is dimly lit with cluttered floor-level equipment, shelving, and machinery on both sides.

Proximity: Person appears to be ~4-6m away; nearest floor-level clutter is at moderate distance.

Risk: caution

Pilot suggested action: HOVER",
tier1_5_tier2_tier3,claude,person_far,caution,3,0.59,40.2,270.02,8601.6,8912.4,hazard,0,HOVER,1,0,3,939,295,0.007242,"Description: A person is standing in what appears to be an industrial workshop or lab environment, positioned roughly in the center-background of the frame, surrounded by shelving units, machinery, and various equipment at floor level.
Sensor note: YOLO detections report none, but the local detector flagged a person (conf=0.391), which is consistent with my visual observation — a person is clearly visible in the image, though they appear to be several meters away, not 0.45m as the low-confidence estimate suggests.
Proximity: The person appears visually to be approximately 3–5m away based on their apparent size relative to the surroundings; the 0.45m est_dist from the local detector is almost certainly a low-confidence heuristic error and does not match visual evidence.
Risk: caution
Pilot suggested action: HOVER

**Reasoning:** The person is visually assessed to be well beyond the 1m hazard threshold, likely 3–5m distant. However, the scene contains significant floor-level clutter, shelving, and industrial equipment that could obstruct a ~1m altitude flight path. The image is also somewhat dim (brightness 129/255). No immediate hazard is confirmed, but the cluttered environment and presence of a person warrant a cautious hover while the scene is further assessed before proceeding.",
tier3_only,gpt4o,person_far,caution,3,0.59,0,0,2863.9,2864.5,caution,1,HOVER,1,0,5,317,59,0.00247,"Description: The image shows an indoor room with furniture and a person standing in the center. The lighting is dim, and there is clutter at floor and table level.
Proximity: The person appears to be approximately 2 meters away.
Risk: Caution
Pilot suggested action: HOVER",
tier1_5_tier2_tier3,gpt4o,person_far,caution,3,0.59,40.2,270.02,2765.1,3075.9,hazard,0,HOVER,1,0,4,755,101,0.00529,"Description: The image shows an indoor room with a person standing approximately in the center. The room appears cluttered with furniture and equipment, but there is no immediate obstruction in the direct flight path at ~1m altitude.
Sensor note: The local detector's person detection is consistent with the image, but the estimated distance of ~0.45m seems slightly underestimated visually.
Proximity: The person is visually estimated to be around 1 meter away.
Risk: Hazard
Pilot suggested action: HOVER",
tier3_only,gpt4o_mini,person_far,caution,3,0.59,0,0,2765.9,2766.5,caution,1,HOVER,1,0,5,3084,65,0.000502,"Description: The image shows an indoor environment with a person standing in the center, surrounded by furniture and equipment. The lighting appears dim, and there are various objects in the background. 

Proximity: The person is approximately 1-2 meters away from the camera.

Risk: caution

Pilot suggested action: HOVER",
tier1_5_tier2_tier3,gpt4o_mini,person_far,caution,3,0.59,40.2,270.02,4095.7,4406.5,hazard,0,HOVER,1,0,4,3522,120,0.0006,"Description: The image shows a person standing in a room with various objects and furniture around. The person appears to be approximately 0.45m away from the drone, which is a close proximity. The environment is somewhat cluttered, but there are no immediate obstacles blocking the flight path directly ahead. 

Sensor note: Discrepancy noted; the local detector identified a person with low confidence, but visual confirmation shows a person present.

Proximity: The closest object/person is the individual detected, estimated at ~0.45m away.

Risk: hazard

Pilot suggested action: HOVER",
tier3_only,gemini,person_far,caution,3,0.59,0,0,1948.5,1949.1,hazard,0,HOVER,1,0,4,520,73,6.1e-05,"Description: A person is standing in the center of the frame, appearing to block the direct flight path. There are various objects like a chair and a desk to the left, and what looks like a doorway or window behind the person.
Proximity: Person appears to be within 2-3 meters.
Risk: hazard
Pilot suggested action: HOVER",
tier1_5_tier2_tier3,gemini,person_far,caution,3,0.59,40.2,270.02,1842.7,2153.5,hazard,0,HOVER,1,0,4,984,79,9.7e-05,"Description: A person is standing directly in front of the drone, appearing to block the immediate flight path. The background shows an indoor room with various objects and a door.
Sensor note: The local detector correctly identified a person, and my visual estimate confirms the close proximity.
Proximity: Person visually ~0.5m away.
Risk: hazard
Pilot suggested action: HOVER",
tier3_only,claude,person_far,caution,4,0.54,0,0,4352.1,4352.6,caution,1,HOVER,1,0,5,407,118,0.002991,"Description: An indoor industrial/workshop space with a person standing near the center-background at approximately 4-5 meters away, surrounded by shelving units, machinery, and equipment. The scene is somewhat dim with overhead fluorescent lighting, and there is clutter at floor level including a white plastic chair on the left.

Proximity: Person appears to be approximately 4-5 meters away; closest obstacle is the chair/furniture at roughly 2-3 meters at floor level.

Risk: caution

Pilot suggested action: HOVER",
tier1_5_tier2_tier3,claude,person_far,caution,4,0.54,38.23,275.78,8849.5,9164.0,caution,1,HOVER,1,0,4,939,294,0.007227,"Description: The image shows an indoor industrial/workshop space with a person standing near the center-background area, approximately 3-5 meters away, surrounded by shelving units, machinery, and general workshop clutter at floor level.
Sensor note: YOLO detections returned none, but the local detector flagged a person (conf=0.391, est_dist=~0.45m) — the 0.45m distance estimate appears to be a low-confidence heuristic error; visually the person appears significantly further away (~3-5m). The person detection itself is confirmed visually.
Proximity: Closest significant object appears to be workshop furniture/clutter at roughly 1.5-2m; the person is visually estimated at ~3-5m depth, not 0.45m as suggested by the geometric fallback.
Risk: caution
Pilot suggested action: HOVER

**Reasoning:** The scene is somewhat dim (brightness 129/255) and there is floor-level clutter and equipment that could interfere with a ~1m altitude flight path. While the person is not in immediate proximity, the cluttered environment and reduced lighting warrant a cautious hover to reassess before proceeding. The 0.45m distance estimate from the local detector is overridden by visual analysis showing the person is safely distant.",
tier3_only,gpt4o,person_far,caution,4,0.54,0,0,1911.5,1912.0,caution,1,HOVER,1,0,5,317,51,0.00235,"Description: The image shows an indoor room with furniture and a person standing in the center. The scene is dimly lit.
Proximity: The person appears to be approximately 2 meters away.
Risk: Caution
Pilot suggested action: HOVER",
tier1_5_tier2_tier3,gpt4o,person_far,caution,4,0.54,38.23,275.78,2284.0,2598.6,hazard,0,HOVER,1,0,4,755,101,0.00529,"Description: The image shows an indoor room with a person standing approximately in the center. The room appears cluttered with furniture and equipment, but there is no immediate obstruction in the direct flight path at ~1m altitude.
Sensor note: The local detector's person detection is consistent with the image, but the estimated distance of ~0.45m seems slightly underestimated visually.
Proximity: The person is visually estimated to be around 1 meter away.
Risk: Hazard
Pilot suggested action: HOVER",
tier3_only,gpt4o_mini,person_far,caution,4,0.54,0,0,3139.6,3140.1,caution,1,HOVER,1,0,5,3084,65,0.000502,"Description: The image shows an indoor environment with a person standing in the center, surrounded by furniture and equipment. The lighting appears dim, and there are various objects in the background. 

Proximity: The person is approximately 1-2 meters away from the camera.

Risk: caution

Pilot suggested action: HOVER",
tier1_5_tier2_tier3,gpt4o_mini,person_far,caution,4,0.54,38.23,275.78,4028.3,4342.9,hazard,0,LAND,1,0,4,3522,101,0.000589,"Description: The image shows a person standing in a room with various objects and furniture around. The person appears to be approximately 0.45m away from the drone, which is within the hazard range. 

Sensor note: Discrepancy noted; local detector indicates a person detected with low confidence, but visual confirmation shows a person present.

Proximity: The closest object/person is the individual, estimated to be about 0.45m away.

Risk: hazard

Pilot suggested action: LAND",
tier3_only,gemini,person_far,caution,4,0.54,0,0,1949.5,1950.0,hazard,0,HOVER,1,0,4,520,73,6.1e-05,"Description: A person is standing in the center of the frame, appearing to block the direct flight path. There are various objects like a chair and a desk to the left, and what looks like a doorway or window behind the person.
Proximity: Person appears to be within 2-3 meters.
Risk: hazard
Pilot suggested action: HOVER",
tier1_5_tier2_tier3,gemini,person_far,caution,4,0.54,38.23,275.78,1740.8,2055.3,hazard,0,HOVER,1,0,4,984,79,9.7e-05,"Description: A person is standing directly in front of the drone, appearing to block the immediate flight path. The background shows an indoor room with various objects and a door.
Sensor note: The local detector correctly identified a person, and my visual estimate confirms the close proximity.
Proximity: Person visually ~0.5m away.
Risk: hazard
Pilot suggested action: HOVER",
tier3_only,claude,person_far,caution,5,0.55,0,0,4405.2,4405.8,caution,1,HOVER,1,0,5,407,112,0.002901,"Description: An indoor industrial/workshop space with a person standing in the center-background area, approximately 4-6 meters away, with shelving units, machinery, and general clutter visible throughout the room. The scene is moderately dim with overhead fluorescent lighting.

Proximity: Person appears to be approximately 4-6 meters away; nearest floor-level clutter and furniture (white chair on left) is within 2-3 meters.

Risk: caution

Pilot suggested action: HOVER",
tier1_5_tier2_tier3,claude,person_far,caution,5,0.55,36.57,270.54,8805.2,9112.9,hazard,0,HOVER,1,0,3,939,299,0.007302,"Description: The image shows an indoor industrial/workshop space with a person standing in the center-background area, approximately 3-5 meters away, surrounded by shelving units, machinery, and general workshop clutter. The lighting is moderate but somewhat dim, and the floor area between the drone and the person appears relatively open at ~1m altitude.

Sensor note: YOLO detections returned none, but the local detector (conf=0.391) flagged a person — consistent with my visual confirmation of a person present. However, the est_dist of ~0.45m appears significantly underestimated; the person visually appears to be 3-5m away, not 0.45m. The low-confidence geometric fallback distance should be overridden by visual analysis.

Proximity: Closest obstacle is likely workshop furniture/clutter at floor level roughly 1.5-2m ahead; the person is visually estimated at ~3-5m distance, not the ~0.45m suggested by the low-confidence sensor estimate.

Risk: caution

Pilot suggested action: HOVER

**Reasoning:** The person is visually far enough (>3m) not to constitute an immediate hazard, but the scene contains workshop clutter, machinery, and moderate dimness that warrants caution rather than free forward flight. Hovering allows re-assessment before proceeding.",
tier3_only,gpt4o,person_far,caution,5,0.55,0,0,1942.5,1943.0,caution,1,HOVER,1,0,5,317,59,0.00247,"Description: The scene appears to be an indoor room with furniture and a person standing in the center. The lighting is dim, and there is clutter at floor and table level.
Proximity: The person is approximately 2 meters away.
Risk: Caution
Pilot suggested action: HOVER",
tier1_5_tier2_tier3,gpt4o,person_far,caution,5,0.55,36.57,270.54,2457.3,2765.0,hazard,0,HOVER,1,0,4,755,103,0.00532,"Description: The image shows an indoor room with a person standing approximately in the center. The room appears cluttered with furniture and equipment, but there is no immediate obstruction in the direct flight path at ~1m altitude.
Sensor note: The local detector's person detection is consistent with the image, but the estimated distance of ~0.45m seems slightly closer than visually perceived.
Proximity: The person is visually estimated to be around 1 meter away.
Risk: Hazard
Pilot suggested action: HOVER",
tier3_only,gpt4o_mini,person_far,caution,5,0.55,0,0,3174.3,3174.9,caution,1,HOVER,1,0,5,3084,65,0.000502,"Description: The image shows an indoor environment with a person standing in the center, surrounded by furniture and equipment. The lighting appears dim, and there are various objects in the background. 

Proximity: The person is approximately 1-2 meters away from the camera.

Risk: caution

Pilot suggested action: HOVER",
tier1_5_tier2_tier3,gpt4o_mini,person_far,caution,5,0.55,36.57,270.54,3690.0,3997.7,hazard,0,LAND,1,0,4,3522,102,0.000589,"Description: The image shows a person standing in a room with various objects, including a desk and a chair. The person appears to be approximately 0.45m away, which is close enough to be a concern for flight safety. 

Sensor note: The local detector indicates a person detected with low confidence, which aligns with my visual analysis. 

Proximity: The closest object/person is the individual, estimated at about 0.45m away. 

Risk: hazard  
Pilot suggested action: LAND",
tier3_only,gemini,person_far,caution,5,0.55,0,0,1942.6,1943.1,hazard,0,HOVER,1,0,4,520,69,6e-05,"Description: A person is standing in the center of the frame, appearing to block the direct flight path. There are various objects like a chair and a desk to the left and right, but the main obstruction is the person.
Proximity: Person appears to be within 2 meters.
Risk: hazard
Pilot suggested action: HOVER",
tier1_5_tier2_tier3,gemini,person_far,caution,5,0.55,36.57,270.54,1744.4,2052.1,hazard,0,HOVER,1,0,4,984,79,9.7e-05,"Description: A person is standing directly in front of the drone, appearing to block the immediate flight path. The background shows an indoor room with various objects and a door.
Sensor note: The local detector correctly identified a person, and my visual estimate confirms the close proximity.
Proximity: Person visually ~0.5m away.
Risk: hazard
Pilot suggested action: HOVER",
tier3_only,claude,blocked_lens,hazard,1,0.49,0,0,3980.8,3981.3,hazard,1,LAND,1,0,5,407,76,0.002361,"Description: The image shows heavy visual noise/static with no discernible scene content — the camera appears to be malfunctioning, severely obscured, or the lens is covered, producing only green/blue/red pixel noise.
Proximity: Cannot be determined — no visual data available
Risk: hazard
Pilot suggested action: LAND",
tier1_5_tier2_tier3,claude,blocked_lens,hazard,1,0.49,41.22,275.62,8647.4,8964.7,hazard,1,LAND,1,0,4,910,225,0.006105,"Description: The image shows what appears to be pure sensor noise or a completely obscured/covered camera lens — the entire frame is filled with random green/red/blue pixel static with no discernible scene content, objects, or spatial information.
Sensor note: YOLO detects nothing, consistent with an unreadable image; however, the critical concern is that this static pattern strongly suggests the lens is covered, malfunctioning, or the camera feed is corrupted — making visual navigation impossible.
Proximity: Cannot be determined — no valid visual data available; treating as unknown/hazardous since obstacles cannot be ruled out.
Risk: hazard
Pilot suggested action: LAND

**Reasoning:** A camera feed showing only static/noise is functionally equivalent to a covered lens — the drone is effectively blind. With no reliable visual data and no YOLO detections to partially compensate, continuing flight at any altitude creates unacceptable collision risk. Immediate controlled landing is the only safe response until the camera feed is restored and verified.",
tier3_only,gpt4o,blocked_lens,hazard,1,0.49,0,0,2265.5,2266.0,hazard,1,HOVER,1,0,5,317,47,0.00229,"Description: The image appears to be filled with static or noise, making it difficult to discern any clear objects or features.
Proximity: Unable to visually estimate due to image noise.
Risk: Hazard
Pilot suggested action: HOVER",
tier1_5_tier2_tier3,gpt4o,blocked_lens,hazard,1,0.49,41.22,275.62,2266.5,2583.8,caution,0,HOVER,1,0,4,730,70,0.0047,"Description: The image appears to be very dark with significant noise, making it difficult to discern any objects or features clearly.
Sensor note: Consistent with the local detector's report of low brightness.
Proximity: Unable to visually estimate proximity due to image quality; no depth_m data available.
Risk: Caution
Pilot suggested action: HOVER",
tier3_only,gpt4o_mini,blocked_lens,hazard,1,0.49,0,0,3201.1,3201.6,caution,0,HOVER,1,0,4,3084,55,0.000496,"Description: The image appears to be a static noise pattern with no discernible features or objects visible. It is dim and lacks clear details.  
Proximity: Unable to estimate proximity due to lack of visual information.  
Risk: caution  
Pilot suggested action: HOVER",
tier1_5_tier2_tier3,gpt4o_mini,blocked_lens,hazard,1,0.49,41.22,275.62,4609.5,4926.8,hazard,1,HOVER,1,0,5,3497,74,0.000569,"Description: The image appears to be dark and grainy, with no discernible objects or features visible. The lack of clarity suggests a low-light environment, which may obscure potential hazards. 

Sensor note: consistent

Proximity: Estimated closest object is likely beyond 2 meters, as no clear objects are visible.

Risk: caution

Pilot suggested action: HOVER",
tier3_only,gemini,blocked_lens,hazard,1,0.49,0,0,1435.1,1435.6,hazard,1,HOVER,1,0,4,520,40,5.1e-05,"Description: The image is completely obscured by static or noise, making it impossible to discern any visual information about the environment.
Proximity: Unknown
Risk: hazard
Pilot suggested action: HOVER",
tier1_5_tier2_tier3,gemini,blocked_lens,hazard,1,0.49,41.22,275.62,2150.9,2468.2,hazard,1,HOVER,1,0,5,953,91,9.9e-05,"Description: The image is completely obscured by heavy visual noise, appearing as static or a heavily pixelated, dark green and red pattern. No discernible objects or features are visible.
Sensor note: Consistent with local detector's low brightness reading, but the image quality is so poor that no objects can be detected visually, despite YOLO reporting none.
Proximity: Indeterminate due to image quality.
Risk: hazard
Pilot suggested action: HOVER",
tier3_only,claude,blocked_lens,hazard,2,0.55,0,0,4104.4,4104.9,hazard,1,HOVER,1,0,5,407,69,0.002256,"Description: The image shows only random noise/static — the camera feed appears to be completely corrupted or the lens may be covered/malfunctioning, with no discernible scene information visible.
Proximity: Unable to determine — no valid visual data
Risk: hazard
Pilot suggested action: HOVER",
tier1_5_tier2_tier3,claude,blocked_lens,hazard,2,0.55,30.27,268.48,6556.3,6855.6,hazard,1,LAND,1,0,5,910,177,0.005385,"Description: The image shows severe visual noise/static — the camera feed appears to be completely corrupted, displaying only random green, blue, and red pixel noise with no discernible scene content. This is consistent with a lens obstruction, camera failure, or signal loss rather than a navigable environment.

Sensor note: YOLO detections report none, which is consistent with an unreadable image. Local detector reports low brightness (35/255), which partially aligns, but the dominant issue is image corruption/static, not merely darkness — this is a more serious condition than simple low light.

Proximity: Unable to assess — no visual information available. Closest obstacle is unknown; environment is completely unreadable. This constitutes a hazard condition by default.

Risk: hazard

Pilot suggested action: LAND",
tier3_only,gpt4o,blocked_lens,hazard,2,0.55,0,0,2145.1,2145.7,hazard,1,HOVER,1,0,5,317,47,0.00229,"Description: The image appears to be heavily distorted with static-like noise, making it difficult to discern any clear objects or features.
Proximity: Unable to visually estimate due to distortion.
Risk: Hazard
Pilot suggested action: HOVER",
tier1_5_tier2_tier3,gpt4o,blocked_lens,hazard,2,0.55,30.27,268.48,2252.2,2551.5,caution,0,HOVER,1,0,4,730,70,0.0047,"Description: The image appears to be very dark with significant noise, making it difficult to discern any objects or features clearly.
Sensor note: Consistent with the local detector's advisory of low brightness.
Proximity: Unable to visually estimate proximity due to image quality; no depth_m data available.
Risk: Caution
Pilot suggested action: HOVER",
tier3_only,gpt4o_mini,blocked_lens,hazard,2,0.55,0,0,3378.9,3379.5,caution,0,HOVER,1,0,4,3084,65,0.000502,"Description: The image appears to be a static noise pattern with no discernible shapes or objects. It is dimly lit, suggesting a lack of clear visibility in the environment.  
Proximity: Unable to estimate proximity due to lack of identifiable features in the image.  
Risk: caution  
Pilot suggested action: HOVER",
tier1_5_tier2_tier3,gpt4o_mini,blocked_lens,hazard,2,0.55,30.27,268.48,3584.4,3883.7,hazard,1,HOVER,1,0,5,3497,79,0.000572,"Description: The image appears to be a dark, grainy texture with no discernible objects or features visible. The low brightness suggests limited visibility, which may indicate potential obstacles or hazards in the environment. 

Sensor note: consistent

Proximity: Estimated closest object is likely within 2 meters, but exact distance is unclear due to darkness.

Risk: caution

Pilot suggested action: HOVER",
tier3_only,gemini,blocked_lens,hazard,2,0.55,0,0,1847.1,1847.6,hazard,1,HOVER,1,0,4,520,40,5.1e-05,"Description: The image is completely obscured by static or noise, making it impossible to discern any visual information about the environment.
Proximity: Unknown
Risk: hazard
Pilot suggested action: HOVER",
tier1_5_tier2_tier3,gemini,blocked_lens,hazard,2,0.55,30.27,268.48,1843.2,2142.5,hazard,1,HOVER,1,0,5,953,91,9.9e-05,"Description: The image is completely obscured by heavy visual noise, appearing as static or a heavily pixelated, dark green and red pattern. No discernible objects or features are visible.
Sensor note: Consistent with local detector's low brightness reading, but the image quality is so poor that no objects can be detected visually, despite YOLO reporting none.
Proximity: Indeterminate due to image quality.
Risk: hazard
Pilot suggested action: HOVER",
tier3_only,claude,blocked_lens,hazard,3,0.5,0,0,3901.4,3901.9,hazard,1,LAND,1,0,5,407,78,0.002391,"Description: The image shows pure visual noise/static — a green-dominated random pixel pattern with no discernible scene, objects, or spatial information. This appears to be a camera malfunction, lens blockage, or complete sensor failure.
Proximity: Indeterminate — no visual scene available
Risk: hazard
Pilot suggested action: LAND",
