condition,model,scene_label,truth,run,yolo_type,yolo_meta,clip_label,clip_risk,clip_conf,detected_risk,risk_correct,quality_score,s1_scene,s2_proximity,s3_risk,s4_length,s5_pilot_action,word_count,latency_ms,input_tokens,output_tokens,cost_usd,reply,error
llm_only,gpt4o_mini,cluttered,caution,1,,,,,0.0,caution,1,5,1,1,1,1,1,47,3601.6,3200,68,0.000521,"Description: The image shows a cluttered indoor environment with a white surface and some objects, including a stapler and a box, visible on a table. The scene appears somewhat dimly lit.  
Proximity: Objects are within ~1m of the drone's flight path.  
Risk: caution  
Pilot suggested action: HOVER",
llm_only,gemini,cluttered,caution,1,,,,,0.0,hazard,0,4,1,1,0,1,1,55,1444.6,639,83,7.3e-05,"Description: The image shows a cluttered desk or workbench with various objects, including a white rectangular object, a cardboard box, and a dark object in the foreground. The lighting appears somewhat dim.
Proximity: Objects are very close, likely within 0.5m-1m, and directly in the flight path at ~1m altitude.
Risk: hazard
Pilot suggested action: PITCH_BACK",
llm_only,claude,cluttered,caution,2,,,,,0.0,hazard,0,4,1,1,0,1,1,69,4300.3,529,107,0.003192,"Description: The image shows an indoor industrial or warehouse-like environment with what appears to be a dark conveyor belt or ramp structure directly in the foreground/flight path, along with some boxes and white equipment in the background.
Proximity: The dark diagonal structure appears to be very close, approximately 0.5–1m from the drone, and is directly intersecting the likely flight corridor at ~1m altitude.
Risk: hazard
Pilot suggested action: PITCH_BACK",
llm_only,gpt4o,cluttered,caution,2,,,,,0.0,caution,1,5,1,1,1,1,1,42,2555.9,433,59,0.00305,"Description: The image shows a cluttered indoor environment with a table or shelf containing various objects, including a box and a white container. The scene appears to be well-lit.
Proximity: Objects are within approximately 1-2 meters.
Risk: caution
Pilot suggested action: HOVER",
llm_only,gpt4o_mini,cluttered,caution,2,,,,,0.0,caution,1,5,1,1,1,1,1,59,4095.3,3200,79,0.000527,"Description: The image shows a cluttered indoor environment with a stapler and some boxes on a table, along with a white surface in the background. The scene appears to be well-lit but has some items at table level that could pose a risk.  
Proximity: Objects are within ~1m of the drone's flight path.  
Risk: caution  
Pilot suggested action: HOVER",
llm_only,gemini,cluttered,caution,2,,,,,0.0,hazard,0,4,1,1,0,1,1,55,2053.2,639,83,7.3e-05,"Description: The image shows a cluttered desk or workbench with various objects, including a white rectangular object, a cardboard box, and a dark object in the foreground. The lighting appears somewhat dim.
Proximity: Objects are very close, likely within 0.5m-1m, and directly in the flight path at ~1m altitude.
Risk: hazard
Pilot suggested action: PITCH_BACK",
llm_only,claude,cluttered,caution,3,,,,,0.0,hazard,0,4,1,1,0,1,1,67,4301.7,529,109,0.003222,"Description: The image shows an industrial or warehouse-like interior with what appears to be a dark conveyor belt or ramp structure angled across the flight path, along with white equipment or machinery to the right, viewed from approximately 1m altitude.
Proximity: The dark angled structure (conveyor/ramp) appears to be within approximately 1-2m directly in the flight path, posing an immediate obstruction.
Risk: hazard
Pilot suggested action: PITCH_BACK",
llm_only,gpt4o,cluttered,caution,3,,,,,0.0,caution,1,5,1,1,1,1,1,42,2352.8,433,60,0.003065,"Description: The image shows a cluttered indoor environment with a table or shelf containing various objects, including a box and a white container. The scene appears to be well-lit.
Proximity: Objects are within approximately 1-2 meters.
Risk: Caution
Pilot suggested action: HOVER",
llm_only,gpt4o_mini,cluttered,caution,3,,,,,0.0,caution,1,5,1,1,1,1,1,59,3687.4,3200,79,0.000527,"Description: The image shows a cluttered indoor environment with a stapler and some boxes on a table, along with a white surface in the background. The scene appears to be well-lit but has some items at table level that could pose a risk.  
Proximity: Objects are within ~1m of the drone's flight path.  
Risk: caution  
Pilot suggested action: HOVER",
llm_only,gemini,cluttered,caution,3,,,,,0.0,hazard,0,4,1,1,0,1,1,55,1847.3,639,83,7.3e-05,"Description: The image shows a cluttered desk or workbench with various objects, including a white rectangular object, a cardboard box, and a dark object in the foreground. The lighting appears somewhat dim.
Proximity: Objects are very close, likely within 0.5m-1m, and directly in the flight path at ~1m altitude.
Risk: hazard
Pilot suggested action: PITCH_BACK",
llm_only,claude,cluttered,caution,4,,,,,0.0,hazard,0,4,1,1,0,1,1,61,4569.2,529,97,0.003042,"Description: The image shows an indoor industrial or warehouse-like environment with what appears to be a conveyor belt or ramp structure directly ahead, along with boxes and white equipment/machinery at roughly drone flight altitude.
Proximity: The conveyor/ramp structure and boxes appear to be within approximately 1-2m directly in the flight path at drone altitude (~1m).
Risk: hazard
Pilot suggested action: PITCH_BACK",
llm_only,gpt4o,cluttered,caution,4,,,,,0.0,caution,1,5,1,1,1,1,1,42,2498.6,433,59,0.00305,"Description: The image shows a cluttered indoor environment with a table or shelf containing various objects, including a box and a white container. The scene appears to be well-lit.
Proximity: Objects are within approximately 1-2 meters.
Risk: caution
Pilot suggested action: HOVER",
llm_only,gpt4o_mini,cluttered,caution,4,,,,,0.0,caution,1,5,1,1,1,1,1,64,2967.7,3200,85,0.000531,"Description: The image shows a cluttered indoor environment with a stapler and some boxes on a table, along with a white surface in the background. The scene appears to be well-lit but has some items at table level that could pose a risk to the drone's flight path.  
Proximity: Objects are within ~1m of the drone's flight path.  
Risk: caution  
Pilot suggested action: HOVER",
llm_only,gemini,cluttered,caution,4,,,,,0.0,hazard,0,4,1,1,0,1,1,55,1551.2,639,83,7.3e-05,"Description: The image shows a cluttered desk or workbench with various objects, including a white rectangular object, a cardboard box, and a dark object in the foreground. The lighting appears somewhat dim.
Proximity: Objects are very close, likely within 0.5m-1m, and directly in the flight path at ~1m altitude.
Risk: hazard
Pilot suggested action: PITCH_BACK",
llm_only,claude,cluttered,caution,5,,,,,0.0,hazard,0,4,1,1,0,1,1,66,4494.2,529,106,0.003177,"Description: The image shows an indoor industrial or warehouse-like environment with what appears to be a dark conveyor belt or ramp structure directly ahead, along with white equipment/machinery to the right and cardboard boxes to the left.
Proximity: The dark conveyor/ramp structure appears to be within approximately 1-1.5m, directly in or very near the flight path at drone altitude (~1m).
Risk: hazard
Pilot suggested action: PITCH_BACK",
llm_only,gpt4o,cluttered,caution,5,,,,,0.0,caution,1,5,1,1,1,1,1,45,2399.5,433,63,0.00311,"Description: The image shows a cluttered indoor environment with various objects, including a box and a white container, on a surface. There is a window or glass panel in the background.
Proximity: Objects appear to be within 1-2 meters.
Risk: Caution
Pilot suggested action: HOVER",
llm_only,gpt4o_mini,cluttered,caution,5,,,,,0.0,caution,1,5,1,1,1,1,1,59,4038.2,3200,80,0.000528,"Description: The image shows a cluttered indoor environment with a white surface and some objects, including a stapler and a box, visible on a table. The scene appears to be well-lit but has some items at table level that could pose a risk.  
Proximity: Objects are within ~1m of the drone's flight path.  
Risk: caution  
Pilot suggested action: HOVER",
llm_only,gemini,cluttered,caution,5,,,,,0.0,hazard,0,4,1,1,0,1,1,55,1655.7,639,83,7.3e-05,"Description: The image shows a cluttered desk or workbench with various objects, including a white rectangular object, a cardboard box, and a dark object in the foreground. The lighting appears somewhat dim.
Proximity: Objects are very close, likely within 0.5m-1m, and directly in the flight path at ~1m altitude.
Risk: hazard
Pilot suggested action: PITCH_BACK",
combined_enhanced,claude,cluttered,caution,1,yolo-world,YOLO detections: none,cluttered room obstacles,caution,0.2044,hazard,0,4,1,1,0,1,1,108,5616.9,862,157,0.004941,"Description: The image shows an indoor industrial or warehouse-like space with what appears to be a dark conveyor belt or ramp structure angling across the lower portion of the frame, along with white surfaces/equipment and cardboard boxes at a lower level. The scene is somewhat cluttered and the view at ~1m altitude is partially obstructed by the dark angled structure in the foreground.

Proximity: The dark angled conveyor/ramp structure appears to be within approximately 1-1.5m of the drone, directly in or very near the flight path at drone altitude. The white equipment and boxes are also close but slightly to the sides.

Risk: hazard

Pilot suggested action: PITCH_BACK",
combined_enhanced,gpt4o,cluttered,caution,1,yolo-world,YOLO detections: none,cluttered room obstacles,caution,0.2044,caution,1,5,1,1,1,1,1,51,2469.5,728,69,0.004675,"Description: The image shows a cluttered area with various objects on a table or shelf. There is no clear obstruction at the drone's flight altitude of ~1m.
Proximity: Objects are at table height and do not appear to block the flight path at ~1m altitude.
Risk: Caution
Pilot suggested action: HOVER",
combined_enhanced,gpt4o_mini,cluttered,caution,1,yolo-world,YOLO detections: none,cluttered room obstacles,caution,0.2044,caution,1,5,1,1,1,1,1,69,4300.5,3495,96,0.000582,"Description: The image shows a cluttered indoor environment with various objects, including a stapler and a box, on a table. The CLIP label indicates a cluttered room, which aligns with the visual assessment, but there are no YOLO detections present. 
Proximity: The closest objects appear to be within 1-2 meters, but they are not directly in the flight path at 1 meter altitude.
Risk: caution
Pilot suggested action: HOVER",
combined_enhanced,gemini,cluttered,caution,1,yolo-world,YOLO detections: none,cluttered room obstacles,caution,0.2044,hazard,0,4,1,1,0,1,1,82,2051.3,927,110,0.000103,"Description: The image shows a cluttered scene with various objects on what appears to be a table or counter. A large white object is prominent on the left, and other items like a box, a stapler, and a white container are visible. The CLIP label ""cluttered room obstacles"" is consistent with the visual evidence. The flight path at ~1m altitude appears to be blocked by the white object and other items.
Proximity: Very close, within 1m.
Risk: hazard
Pilot suggested action: PITCH_BACK",
combined_enhanced,claude,cluttered,caution,2,yolo-world,YOLO detections: none,cluttered room obstacles,caution,0.2044,hazard,0,4,1,1,0,1,1,83,5019.9,862,127,0.004491,"Description: The image shows an indoor industrial or warehouse-like space with a conveyor belt or ramp structure in the foreground at roughly drone flight altitude, along with boxes and equipment cluttering the mid-ground. The scene is somewhat low-contrast and cluttered, with structural elements and objects that could obstruct the flight path at ~1m altitude.

Proximity: The conveyor/ramp structure appears to be within 1-2m directly ahead, and the clutter of boxes and equipment occupies the near flight corridor.

Risk: hazard

Pilot suggested action: HOVER",
combined_enhanced,gpt4o,cluttered,caution,2,yolo-world,YOLO detections: none,cluttered room obstacles,caution,0.2044,caution,1,5,1,1,1,1,1,50,2963.9,728,68,0.00466,"Description: The image shows a cluttered area with various objects on a table or shelf. There is no clear obstruction at the drone's flight altitude of ~1m.
Proximity: Objects are at table height and do not appear to block the flight path at ~1m.
Risk: Caution
Pilot suggested action: HOVER",
combined_enhanced,gpt4o_mini,cluttered,caution,2,yolo-world,YOLO detections: none,cluttered room obstacles,caution,0.2044,caution,1,5,1,1,1,1,1,71,3993.6,3495,98,0.000583,"Description: The image shows a cluttered indoor environment with various objects, including a stapler and a box, visible on a table. The YOLO detection indicates no obstacles, but the CLIP label suggests a cluttered room, which aligns with the visual assessment of the scene. 
Proximity: The nearest objects appear to be within 1-2 meters, but they are not blocking the flight path at ~1m altitude.
Risk: caution
Pilot suggested action: HOVER",
combined_enhanced,gemini,cluttered,caution,2,yolo-world,YOLO detections: none,cluttered room obstacles,caution,0.2044,hazard,0,4,1,1,0,1,1,82,1768.5,927,110,0.000103,"Description: The image shows a cluttered scene with various objects on what appears to be a table or counter. A large white object is prominent on the left, and other items like a box, a stapler, and a white container are visible. The CLIP label ""cluttered room obstacles"" is consistent with the visual evidence. The flight path at ~1m altitude appears to be blocked by the white object and other items.
Proximity: Very close, within 1m.
Risk: hazard
Pilot suggested action: PITCH_BACK",
combined_enhanced,claude,cluttered,caution,3,yolo-world,YOLO detections: none,cluttered room obstacles,caution,0.2044,hazard,0,4,1,1,0,1,1,86,4891.2,862,129,0.004521,"Description: The image shows an industrial or warehouse-like interior with a conveyor belt or ramp structure visible in the foreground at roughly drone altitude (~1m), along with white equipment/machinery and cardboard boxes. The scene is cluttered with equipment that appears to be within or very close to the flight corridor.

Proximity: The conveyor/ramp structure appears to be within 1-2m directly ahead, posing an immediate obstacle at drone flight altitude. The white equipment bulk also fills much of the forward space.

Risk: hazard

Pilot suggested action: PITCH_BACK",
combined_enhanced,gpt4o,cluttered,caution,3,yolo-world,YOLO detections: none,cluttered room obstacles,caution,0.2044,caution,1,5,1,1,1,1,1,51,2456.6,728,68,0.00466,"Description: The image shows a cluttered area with various objects on a table or shelf. There is no clear obstruction at the drone's flight altitude of ~1m.
Proximity: Objects are at table height and do not appear to block the flight path at ~1m altitude.
Risk: caution
Pilot suggested action: HOVER",
combined_enhanced,gpt4o_mini,cluttered,caution,3,yolo-world,YOLO detections: none,cluttered room obstacles,caution,0.2044,caution,1,5,1,1,1,1,1,80,4096.7,3495,110,0.00059,"Description: The image shows a cluttered indoor environment with various objects, including a stapler and a box, on a table. The CLIP label indicates a cluttered room, and there are no YOLO detections present, which aligns with the visual assessment of obstacles at table level but not blocking the drone's flight path at ~1m altitude. 

Proximity: The closest objects appear to be at table height, approximately 1-2 meters away from the drone's flight path.

Risk: caution

Pilot suggested action: HOVER",
combined_enhanced,gemini,cluttered,caution,3,yolo-world,YOLO detections: none,cluttered room obstacles,caution,0.2044,hazard,0,4,1,1,0,1,1,86,2050.7,927,113,0.000103,"Description: The image shows a cluttered scene with various objects on what appears to be a table or counter. A large white object is prominent on the left, and other items like a box, a stapler-like object, and a white container are visible. The CLIP label ""cluttered room obstacles"" is consistent with the visual evidence.
Proximity: The objects are very close, likely within 1 meter of the drone, and appear to be directly in the flight path at ~1m altitude.
Risk: hazard
Pilot suggested action: HOVER",
combined_enhanced,claude,cluttered,caution,4,yolo-world,YOLO detections: none,cluttered room obstacles,caution,0.2044,hazard,0,4,1,1,0,1,1,98,5732.8,862,145,0.004761,"Description: The image shows an indoor industrial or warehouse-like space with what appears to be a conveyor belt or ramp structure in the foreground at roughly drone altitude (~1m), along with boxes and equipment in the mid-ground. The scene is cluttered with objects that partially obstruct the view ahead, and the camera angle is low with structures close to the lens.

Proximity: The conveyor/ramp structure in the foreground appears to be within 1-2m of the drone, potentially intersecting the ~1m flight corridor directly ahead. The boxes and equipment are also relatively close.

Risk: hazard

Pilot suggested action: PITCH_BACK",
combined_enhanced,gpt4o,cluttered,caution,4,yolo-world,YOLO detections: none,cluttered room obstacles,caution,0.2044,caution,1,5,1,1,1,1,1,51,2764.6,728,69,0.004675,"Description: The image shows a cluttered area with various objects on a table or shelf. There is no clear obstruction at the drone's flight altitude of ~1m.
Proximity: Objects are at table height and do not appear to block the flight path at ~1m altitude.
Risk: Caution
Pilot suggested action: HOVER",
combined_enhanced,gpt4o_mini,cluttered,caution,4,yolo-world,YOLO detections: none,cluttered room obstacles,caution,0.2044,caution,1,5,1,1,1,1,1,72,3179.3,3495,98,0.000583,"Description: The image shows a cluttered indoor environment with various objects, including a stapler and a box, on a table. The YOLO detection indicates no obstacles, but the CLIP label suggests a cluttered room, which aligns with the visual assessment of the scene. 
Proximity: The closest objects appear to be within 1-2 meters, but they are not directly in the flight path at 1 meter altitude.
Risk: caution
Pilot suggested action: HOVER",
combined_enhanced,gemini,cluttered,caution,4,yolo-world,YOLO detections: none,cluttered room obstacles,caution,0.2044,hazard,0,4,1,1,0,1,1,82,1840.3,927,110,0.000103,"Description: The image shows a cluttered scene with various objects on what appears to be a table or counter. A large white object is prominent on the left, and other items like a box, a stapler, and a white container are visible. The CLIP label ""cluttered room obstacles"" is consistent with the visual evidence. The flight path at ~1m altitude appears to be blocked by the white object and other items.
Proximity: Very close, within 1m.
Risk: hazard
Pilot suggested action: PITCH_BACK",
combined_enhanced,claude,cluttered,caution,5,yolo-world,YOLO detections: none,cluttered room obstacles,caution,0.2044,hazard,0,4,1,1,0,1,1,84,5121.0,862,129,0.004521,"Description: The image shows a cluttered indoor space with what appears to be conveyor belt equipment, boxes, and various machinery at roughly drone flight altitude (~1m). The scene is low-contrast and somewhat dim, with obstacles at multiple heights that could intersect the 1m flight corridor.

Proximity: Several objects (conveyor/belt structure, boxes) appear to be within 1-2m of the drone, with a dark diagonal structure (likely a conveyor belt or ramp) visually close and potentially in the flight path.

Risk: hazard

Pilot suggested action: HOVER",
combined_enhanced,gpt4o,cluttered,caution,5,yolo-world,YOLO detections: none,cluttered room obstacles,caution,0.2044,caution,1,5,1,1,1,1,1,50,2865.1,728,68,0.00466,"Description: The image shows a cluttered area with various objects on a table or shelf. There is no clear obstruction at the drone's flight altitude of ~1m.
Proximity: Objects are at table height and do not appear to block the flight path at ~1m.
Risk: Caution
Pilot suggested action: HOVER",
combined_enhanced,gpt4o_mini,cluttered,caution,5,yolo-world,YOLO detections: none,cluttered room obstacles,caution,0.2044,caution,1,5,1,1,1,1,1,68,4029.3,3495,94,0.000581,"Description: The image shows a cluttered indoor environment with various objects, including a stapler and a box, on a table. The YOLO detection indicates no obstacles, but the CLIP label suggests a cluttered room, which aligns with the visual assessment of the scene. 
Proximity: The closest objects appear to be at table level, approximately 1-2 meters away from the drone's flight path.
Risk: caution
Pilot suggested action: HOVER",
combined_enhanced,gemini,cluttered,caution,5,yolo-world,YOLO detections: none,cluttered room obstacles,caution,0.2044,hazard,0,4,1,1,0,1,1,86,2223.4,927,113,0.000103,"Description: The image shows a cluttered scene with various objects on what appears to be a table or counter. A large white object is prominent on the left, and other items like a box, a stapler-like object, and a white container are visible. The CLIP label ""cluttered room obstacles"" is consistent with the visual evidence.
Proximity: The objects are very close, likely within 1 meter of the drone, and appear to be directly in the flight path at ~1m altitude.
Risk: hazard
Pilot suggested action: HOVER",
yolo_enhanced_only,yolo_enhanced,door_open,safe,1,yolo-world,"YOLO detections: window (conf=0.34, est_dist~2.46m [advisory], bbox=[0.0,120.2,16.8,149.5])",open room safe path,safe,0.2052,safe,1,1,0,0,1,0,0,0,56.86,0,0,0.0,,
yolo_enhanced_only,yolo_enhanced,door_open,safe,2,yolo-world,"YOLO detections: window (conf=0.34, est_dist~2.46m [advisory], bbox=[0.0,120.2,16.8,149.5])",open room safe path,safe,0.2052,safe,1,1,0,0,1,0,0,0,56.59,0,0,0.0,,
yolo_enhanced_only,yolo_enhanced,door_open,safe,3,yolo-world,"YOLO detections: window (conf=0.34, est_dist~2.46m [advisory], bbox=[0.0,120.2,16.8,149.5])",open room safe path,safe,0.2052,safe,1,1,0,0,1,0,0,0,56.71,0,0,0.0,,
yolo_enhanced_only,yolo_enhanced,door_open,safe,4,yolo-world,"YOLO detections: window (conf=0.34, est_dist~2.46m [advisory], bbox=[0.0,120.2,16.8,149.5])",open room safe path,safe,0.2052,safe,1,1,0,0,1,0,0,0,56.72,0,0,0.0,,
yolo_enhanced_only,yolo_enhanced,door_open,safe,5,yolo-world,"YOLO detections: window (conf=0.34, est_dist~2.46m [advisory], bbox=[0.0,120.2,16.8,149.5])",open room safe path,safe,0.2052,safe,1,1,0,0,1,0,0,0,55.15,0,0,0.0,,
llm_only,claude,door_open,safe,1,,,,,0.0,hazard,0,4,1,1,0,1,1,76,4454.0,529,112,0.003267,"Description: The image shows an indoor industrial or warehouse-like space with metal shelving/rack structures, glass partitions, and fluorescent lighting visible in the background. The foreground shows large metal frame structures with glass panels that appear to be close to the camera.

Proximity: The metal frame and glass partition structures appear to be within 1-2m of the drone, with the large frame elements occupying much of the immediate field of view.

Risk: hazard

Pilot suggested action: PITCH_BACK",
llm_only,gpt4o,door_open,safe,1,,,,,0.0,safe,1,5,1,1,1,1,1,45,2417.9,433,59,0.00305,"Description: The image shows an indoor space with a corridor and a partially open glass door. There are tables or counters along the sides.
Proximity: The open door is within 2 meters, but not directly in the flight path.
Risk: safe
Pilot suggested action: PITCH_FORWARD",
llm_only,gpt4o_mini,door_open,safe,1,,,,,0.0,safe,1,5,1,1,1,1,1,54,4095.5,3200,75,0.000525,"Description: The image shows an indoor space with a clear path ahead, featuring tables and shelves. The lighting appears adequate, and there are no visible obstacles directly in the flight path at 1m altitude.  
Proximity: No objects or persons are visible within 2m of the drone's flight path.  
Risk: safe  
Pilot suggested action: PITCH_FORWARD",
llm_only,gemini,door_open,safe,1,,,,,0.0,caution,0,4,1,1,0,1,1,46,2258.2,639,62,6.7e-05,"Description: The drone is facing an open doorway with a clear path beyond into a room with tables or counters. The lighting appears somewhat dim.
Proximity: The doorway is within 1-2 meters. The room beyond appears clear for several meters.
Risk: caution
Pilot suggested action: HOVER",
llm_only,claude,door_open,safe,2,,,,,0.0,hazard,0,4,1,1,0,1,1,57,3653.7,529,92,0.002967,"Description: The image shows an indoor industrial or warehouse-like space with metal shelving/racking structures and glass or transparent panels forming a partitioned area, with fluorescent lighting visible overhead.
Proximity: The metal frame structures and glass panels appear to be within 1-2m directly ahead, forming a wall-like barrier across the flight path.
Risk: hazard
Pilot suggested action: PITCH_BACK",
llm_only,gpt4o,door_open,safe,2,,,,,0.0,safe,1,5,1,1,1,1,1,48,2899.8,433,62,0.003095,"Description: The image shows an indoor space with a corridor and a series of tables or workstations on the left. There is a glass door that appears to be open.
Proximity: The open door and tables are more than 2 meters away.
Risk: safe
Pilot suggested action: PITCH_FORWARD",
llm_only,gpt4o_mini,door_open,safe,2,,,,,0.0,safe,1,5,1,1,1,1,1,57,4195.9,3200,78,0.000527,"Description: The image shows an indoor space with a clear path ahead, featuring tables and equipment in the background. The lighting appears adequate, and there are no visible obstacles directly in the flight path at 1m altitude.  
Proximity: No objects or persons are visible within 2m of the drone's flight path.  
Risk: safe  
Pilot suggested action: PITCH_FORWARD",
llm_only,gemini,door_open,safe,2,,,,,0.0,caution,0,4,1,1,0,1,1,58,1847.2,639,78,7.1e-05,"Description: The image shows an indoor area with a partially open door or partition on the right, and a long room with tables or equipment extending into the background on the left. The lighting appears somewhat dim.
Proximity: The open door/partition is within ~1-2m. The objects in the background are further away.
Risk: caution
Pilot suggested action: HOVER",
llm_only,claude,door_open,safe,3,,,,,0.0,hazard,0,4,1,1,0,1,1,70,4201.4,529,107,0.003192,"Description: The image shows an industrial or office interior with glass partitions/doors and metal frame structures. The space appears to be a large room with shelving units visible in the background and ceiling infrastructure overhead.

Proximity: The glass partition frames appear to be within 1-2m directly ahead, presenting a potential obstacle at drone flight altitude. Background clutter and shelving are visible further away (3-5m+).

Risk: hazard

Pilot suggested action: PITCH_BACK",
llm_only,gpt4o,door_open,safe,3,,,,,0.0,safe,1,5,1,1,1,1,1,52,2864.3,433,67,0.00317,"Description: The image shows an indoor space with a corridor and a series of tables or workstations on the left. There is a glass door that appears to be open, leading into the corridor.
Proximity: The open door and tables are more than 2 meters away.
Risk: Safe
Pilot suggested action: PITCH_FORWARD",
llm_only,gpt4o_mini,door_open,safe,3,,,,,0.0,safe,1,5,1,1,1,1,1,65,3789.2,3200,85,0.000531,"Description: The image shows an indoor space with a clear path ahead, featuring tables and equipment in the background. The lighting appears adequate, and there are no visible obstacles directly in the flight path at the drone's altitude.  
Proximity: No objects or persons are visible within 1 meter; the nearest objects seem to be more than 3 meters away.  
Risk: safe  
Pilot suggested action: PITCH_FORWARD",
llm_only,gemini,door_open,safe,3,,,,,0.0,caution,0,4,1,1,0,1,1,58,2052.3,639,78,7.1e-05,"Description: The image shows an indoor area with a partially open door or partition on the right, and a long room with tables or equipment extending into the background on the left. The lighting appears somewhat dim.
Proximity: The open door/partition is within ~1-2m. The objects in the background are further away.
Risk: caution
Pilot suggested action: HOVER",
llm_only,claude,door_open,safe,4,,,,,0.0,hazard,0,4,1,1,0,1,1,76,4813.1,529,113,0.003282,"Description: The image shows an indoor industrial or warehouse-like space with metal shelving/rack structures, glass partitions, and fluorescent lighting overhead. The space appears open but filled with structural elements including vertical frames and shelving units visible in the foreground and background.

Proximity: The metal frame structures and glass partitions appear to be within 1-2m of the drone, with shelving units close on the right side and structural columns/frames directly ahead.

Risk: hazard

Pilot suggested action: HOVER",
llm_only,gpt4o,door_open,safe,4,,,,,0.0,hazard,0,4,1,1,0,1,1,41,2556.2,433,54,0.002975,"Description: The image shows an indoor space with a corridor and a partially open glass door. There are tables or counters along the sides.
Proximity: The open door is within 2 meters of the drone.
Risk: hazard
Pilot suggested action: PITCH_BACK",
llm_only,gpt4o_mini,door_open,safe,4,,,,,0.0,safe,1,5,1,1,1,1,1,60,3379.8,3200,81,0.000529,"Description: The image shows an indoor space with a clear path ahead, featuring tables and equipment in the background. The lighting appears adequate, and there are no visible obstacles directly in the flight path at 1m altitude.  
Proximity: No objects or persons are visible within 1m; the nearest objects seem to be further away.  
Risk: safe  
Pilot suggested action: PITCH_FORWARD",
llm_only,gemini,door_open,safe,4,,,,,0.0,caution,0,4,1,1,0,1,1,46,2360.4,639,62,6.7e-05,"Description: The drone is facing an open doorway with a clear path beyond into a room with tables or counters. The lighting appears somewhat dim.
Proximity: The doorway is within 1-2 meters. The room beyond appears clear for several meters.
Risk: caution
Pilot suggested action: HOVER",
llm_only,claude,door_open,safe,5,,,,,0.0,hazard,0,4,1,1,0,1,1,73,4504.1,529,111,0.003252,"Description: The image shows an indoor industrial or warehouse-like space with metal-framed glass partitions/shelving units in the foreground, and an open area with ceiling lights visible in the background. The space appears moderately lit with structural elements and shelving visible.

Proximity: The metal-framed glass structures appear to be very close — within approximately 1–2m directly ahead and to the sides of the drone, creating a confined corridor.

Risk: hazard

Pilot suggested action: HOVER",
llm_only,gpt4o,door_open,safe,5,,,,,0.0,safe,1,5,1,1,1,1,1,48,2383.8,433,62,0.003095,"Description: The image shows an indoor space with a corridor and a series of tables or workstations on the left. There is a glass door that appears to be open.
Proximity: The open door and tables are more than 2 meters away.
Risk: safe
Pilot suggested action: PITCH_FORWARD",
llm_only,gpt4o_mini,door_open,safe,5,,,,,0.0,safe,1,5,1,1,1,1,1,57,3757.5,3200,78,0.000527,"Description: The image shows an indoor space with a clear path ahead, featuring tables and equipment in the background. The lighting appears adequate, and there are no visible obstacles directly in the flight path at 1m altitude.  
Proximity: No objects or persons are visible within 2m of the drone's flight path.  
Risk: safe  
Pilot suggested action: PITCH_FORWARD",
llm_only,gemini,door_open,safe,5,,,,,0.0,caution,0,4,1,1,0,1,1,58,2765.7,639,78,7.1e-05,"Description: The image shows an indoor area with a partially open door or partition on the right, and a long room with tables or equipment extending into the background on the left. The lighting appears somewhat dim.
Proximity: The open door/partition is within ~1-2m. The objects in the background are further away.
Risk: caution
Pilot suggested action: HOVER",
combined_enhanced,claude,door_open,safe,1,yolo-world,"YOLO detections: window (conf=0.34, est_dist~2.46m [advisory], bbox=[0.0,120.2,16.8,149.5])",open room safe path,safe,0.2052,safe,1,5,1,1,1,1,1,95,5943.0,897,140,0.004791,"Description: The image shows a large industrial or warehouse-like interior space with glass partitions/frames in the foreground and an open room extending beyond — the YOLO-detected ""window"" appears to be a glass partition frame at the left edge, and the space beyond looks open and navigable. The CLIP label of ""open room safe path"" aligns well with the visual assessment.

Proximity: The glass partition frames are close (roughly 1-2m), but the central flight corridor at ~1m altitude appears open with clear space ahead extending several meters into the room.

Risk: safe

Pilot suggested action: PITCH_FORWARD",
combined_enhanced,gpt4o,door_open,safe,1,yolo-world,"YOLO detections: window (conf=0.34, est_dist~2.46m [advisory], bbox=[0.0,120.2,16.8,149.5])",open room safe path,safe,0.2052,safe,1,5,1,1,1,1,1,61,3172.3,764,85,0.005095,"Description: The image shows an open room with a clear path at approximately 1m altitude. There is a glass partition or window on the right side, which is navigable. The room appears well-lit and uncluttered at the drone's flight level.
Proximity: The path ahead is visually clear and open, with no immediate obstacles within 2m.
Risk: safe
Pilot suggested action: PITCH_FORWARD",
combined_enhanced,gpt4o_mini,door_open,safe,1,yolo-world,"YOLO detections: window (conf=0.34, est_dist~2.46m [advisory], bbox=[0.0,120.2,16.8,149.5])",open room safe path,safe,0.2052,safe,1,5,1,1,1,1,1,76,4609.0,3531,100,0.00059,"Description: The image shows an open room with glass partitions and a clear path ahead. The YOLO detection indicates a window, but the estimated distance seems inaccurate as the window is part of the navigable space. There are no visible obstacles in the flight path at ~1m altitude.  
Proximity: The nearest objects appear to be more than 2m away, with no people or obstacles close to the drone's flight path.  
Risk: safe  
Pilot suggested action: PITCH_FORWARD",
